ts,cpu1,cpu2,cpu3,cpu4,cpu5,cpu6,cpu7,cpu8,total,available,percent,used,free,active,inactive,read_count,write_count,read_bytes,write_bytes,read_time,write_timelo0_bytes_sent,lo0_bytes_recv,lo0_packets_sent,lo0_packets_recv,gif0_bytes_sent,gif0_bytes_recv,gif0_packets_sent,gif0_packets_recv,stf0_bytes_sent,stf0_bytes_recv,stf0_packets_sent,stf0_packets_recv,anpi1_bytes_sent,anpi1_bytes_recv,anpi1_packets_sent,anpi1_packets_recv,anpi0_bytes_sent,anpi0_bytes_recv,anpi0_packets_sent,anpi0_packets_recv,en3_bytes_sent,en3_bytes_recv,en3_packets_sent,en3_packets_recv,en4_bytes_sent,en4_bytes_recv,en4_packets_sent,en4_packets_recv,en1_bytes_sent,en1_bytes_recv,en1_packets_sent,en1_packets_recv,en2_bytes_sent,en2_bytes_recv,en2_packets_sent,en2_packets_recv,ap1_bytes_sent,ap1_bytes_recv,ap1_packets_sent,ap1_packets_recv,en0_bytes_sent,en0_bytes_recv,en0_packets_sent,en0_packets_recv,awdl0_bytes_sent,awdl0_bytes_recv,awdl0_packets_sent,awdl0_packets_recv,llw0_bytes_sent,llw0_bytes_recv,llw0_packets_sent,llw0_packets_recv,bridge0_bytes_sent,bridge0_bytes_recv,bridge0_packets_sent,bridge0_packets_recv,utun0_bytes_sent,utun0_bytes_recv,utun0_packets_sent,utun0_packets_recv,utun1_bytes_sent,utun1_bytes_recv,utun1_packets_sent,utun1_packets_recv,utun2_bytes_sent,utun2_bytes_recv,utun2_packets_sent,utun2_packets_recv,utun3_bytes_sent,utun3_bytes_recv,utun3_packets_sent,utun3_packets_recv,utun4_bytes_sent,utun4_bytes_recv,utun4_packets_sent,utun4_packets_recv,utun5_bytes_sent,utun5_bytes_recv,utun5_packets_sent,utun5_packets_recv,utun6_bytes_sent,utun6_bytes_recv,utun6_packets_sent,utun6_packets_recv,
1648116093.334337,32.0,36.0,26.9,23.1,0.0,0.0,0.0,0.0,17179869184,3884744704,77.4,6565806080,102252544,3798663168,3776888832,46592660,24862583,760416989184,457259823104,13296165,1074492,133860352,133860352,705657,705657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2371614720,732359680,46337930,68587541,5686272,11981824,16233,49478,0,0,0,0,0,0,0,0,16384,0,95,0,16384,0,95,0,16384,0,95,0,8192,8192,57,54,16384,0,95,0,2302976,28672,26416,404,0,0,8,0,
1648116093.5882628,24.0,28.0,23.1,16.0,4.2,4.0,0.0,0.0,17179869184,3864428544,77.5,6587596800,101892096,3778985984,3756933120,46592660,24862583,760416989184,457259823104,13296165,1074492,133860352,133860352,705657,705657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2371614720,732359680,46337930,68587541,5686272,11981824,16233,49478,0,0,0,0,0,0,0,0,16384,0,95,0,16384,0,95,0,16384,0,95,0,8192,8192,57,54,16384,0,95,0,2302976,28672,26416,404,0,0,8,0,
1648116093.843672,26.9,26.9,16.0,19.2,7.4,3.7,0.0,0.0,17179869184,3867672576,77.5,6583746560,102137856,3832184832,3759898624,46592668,24862586,760417021952,457259839488,13296168,1074492,133860352,133860352,705659,705659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2371616768,732360704,46337939,68587549,5686272,11981824,16233,49478,0,0,0,0,0,0,0,0,16384,0,95,0,16384,0,95,0,16384,0,95,0,8192,8192,57,54,16384,0,95,0,2302976,28672,26416,404,0,0,8,0,
1648116094.101293,34.6,24.0,26.9,19.2,0.0,0.0,0.0,0.0,17179869184,3876323328,77.4,6574784512,103940096,3782557696,3766747136,46592668,24862586,760417021952,457259839488,13296168,1074492,133860352,133860352,705659,705659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2371616768,732361728,46337942,68587553,5686272,11981824,16233,49478,0,0,0,0,0,0,0,0,16384,0,95,0,16384,0,95,0,16384,0,95,0,8192,8192,57,54,16384,0,95,0,2302976,28672,26416,404,0,0,8,0,
1648116094.354506,30.8,26.9,24.0,16.0,0.0,0.0,0.0,0.0,17179869184,3836477440,77.7,6614056960,101941248,3769860096,3728867328,46592674,24862586,760417054720,457259839488,13296169,1074492,133860352,133860352,705659,705659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2371618816,732362752,46337954,68587565,5686272,11981824,16233,49478,0,0,0,0,0,0,0,0,16384,0,95,0,16384,0,95,0,16384,0,95,0,8192,8192,57,54,16384,0,95,0,2302976,28672,26416,404,0,0,8,0,
1648116094.6122,30.8,30.8,28.0,28.0,0.0,0.0,0.0,0.0,17179869184,3847536640,77.6,6608207872,105136128,3763994624,3735896064,46592697,24862700,760417280000,457260695552,13296176,1074494,133860352,133860352,705659,705659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2371625984,732369920,46337995,68587602,5686272,11981824,16233,49478,0,0,0,0,0,0,0,0,16384,0,95,0,16384,0,95,0,16384,0,95,0,8192,8192,57,54,16384,0,95,0,2302976,28672,26416,404,0,0,8,0,
1648116094.866205,32.0,28.0,30.8,25.9,23.1,3.8,3.8,0.0,17179869184,3863052288,77.5,6592430080,95879168,3780984832,3758211072,46592701,24862741,760417296384,457263353856,13296177,1074497,133860352,133860352,705659,705659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2371648512,732390400,46338140,68587730,5686272,11981824,16233,49478,0,0,0,0,0,0,0,0,16384,0,95,0,16384,0,95,0,16384,0,95,0,8192,8192,57,54,16384,0,95,0,2302976,28672,26416,404,0,0,8,0,
1648116095.120747,44.0,46.2,36.0,29.2,4.0,0.0,0.0,0.0,17179869184,3863052288,77.5,6592430080,95879168,3780984832,3758211072,46592703,24862741,760417316864,457263353856,13296178,1074497,133860352,133860352,705659,705659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2371682304,732420096,46338316,68587903,5686272,11981824,16233,49478,0,0,0,0,0,0,0,0,16384,0,95,0,16384,0,95,0,16384,0,95,0,8192,8192,57,54,16384,0,95,0,2302976,28672,26416,404,0,0,8,0,
1648116095.3775759,40.0,36.0,33.3,34.6,3.8,0.0,0.0,0.0,17179869184,3863052288,77.5,6592430080,95879168,3780984832,3758211072,46592703,24862741,760417316864,457263353856,13296178,1074497,133860352,133860352,705659,705659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2371713024,732445696,46338472,68588051,5686272,11981824,16233,49478,0,0,0,0,0,0,0,0,16384,0,95,0,16384,0,95,0,16384,0,95,0,8192,8192,57,54,16384,0,95,0,2302976,28672,26416,404,0,0,8,0,
1648116095.6312478,46.2,40.0,44.0,36.0,0.0,3.8,0.0,0.0,17179869184,3842211840,77.6,6620659712,103530496,3753525248,3729702912,46592712,24862790,760417353728,457263591424,13296181,1074498,133861376,133861376,705665,705665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2371743744,732473344,46338635,68588203,5686272,11981824,16233,49478,0,0,0,0,0,0,0,0,16384,0,95,0,16384,0,95,0,16384,0,95,0,8192,8192,57,54,16384,0,95,0,2302976,28672,26416,404,0,0,8,0,
1648116095.88799,42.3,34.6,30.8,26.9,0.0,0.0,0.0,0.0,17179869184,3815735296,77.8,6648512512,97599488,3733176320,3709157376,46592712,24862790,760417353728,457263591424,13296181,1074498,133861376,133861376,705665,705665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2371762176,732488704,46338746,68588305,5686272,11981824,16233,49478,0,0,0,0,0,0,0,0,16384,0,95,0,16384,0,95,0,16384,0,95,0,8192,8192,57,54,16384,0,95,0,2302976,28672,26416,404,0,0,8,0,
1648116096.141047,60.0,50.0,50.0,40.0,0.0,0.0,0.0,0.0,17179869184,3816407040,77.8,6648758272,96796672,3732471808,3713073152,46592712,24862790,760417353728,457263591424,13296181,1074498,133861376,133861376,705665,705665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2371778560,732519424,46338841,68588399,5686272,11981824,16233,49478,0,0,0,0,0,0,0,0,16384,0,95,0,16384,0,95,0,16384,0,95,0,8192,8192,57,54,16384,0,95,0,2302976,28672,26416,404,0,0,8,0,
1648116096.395974,36.0,36.0,34.6,26.9,0.0,0.0,0.0,3.8,17179869184,3816407040,77.8,6648758272,96796672,3732471808,3713073152,46592712,24862790,760417353728,457263591424,13296181,1074498,133861376,133861376,705665,705665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2371796992,732537856,46338955,68588509,5686272,11981824,16233,49478,0,0,0,0,0,0,0,0,16384,0,95,0,16384,0,95,0,16384,0,95,0,8192,8192,57,54,16384,0,95,0,2302976,28672,26416,404,0,0,8,0,
1648116096.651493,46.2,32.0,30.8,34.6,0.0,0.0,0.0,0.0,17179869184,3850649600,77.6,6620741632,91521024,3877421056,3752574976,46592713,24862790,760417357824,457263591424,13296181,1074498,133861376,133861376,705665,705665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2371816448,732554240,46339054,68588601,5686272,11981824,16233,49478,0,0,0,0,0,0,0,0,16384,0,95,0,16384,0,95,0,16384,0,95,0,8192,8192,57,54,16384,0,95,0,2302976,28672,26416,404,0,0,8,0,
1648116096.90867,50.0,51.9,44.0,42.3,25.9,19.2,22.2,15.4,17179869184,3874799616,77.4,6596460544,90308608,3871834112,3777937408,46592713,24862790,760417357824,457263591424,13296181,1074498,133861376,133861376,705665,705665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2371832832,732565504,46339128,68588675,5686272,11981824,16233,49478,0,0,0,0,0,0,0,0,16384,0,95,0,16384,0,95,0,16384,0,95,0,8192,8192,57,54,16384,0,95,0,2302976,28672,26416,404,0,0,8,0,
1648116097.167615,38.5,34.6,29.6,20.0,3.8,3.8,0.0,0.0,17179869184,3855286272,77.6,6615547904,82624512,3745595392,3766108160,46592713,24862790,760417357824,457263591424,13296181,1074498,133861376,133861376,705665,705665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2371844096,732575744,46339185,68588729,5686272,11981824,16233,49478,0,0,0,0,0,0,0,0,16384,0,95,0,16384,0,95,0,16384,0,95,0,8192,8192,57,54,16384,0,95,0,2302976,28672,26416,404,0,0,8,0,
1648116097.421097,30.8,25.0,24.0,26.9,0.0,0.0,0.0,0.0,17179869184,3860725760,77.5,6610993152,88064000,3748003840,3766108160,46592713,24862790,760417357824,457263591424,13296181,1074498,133861376,133861376,705665,705665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2371855360,732587008,46339245,68588789,5686272,11981824,16233,49478,0,0,0,0,0,0,0,0,16384,0,95,0,16384,0,95,0,16384,0,95,0,8192,8192,57,54,16384,0,95,0,2302976,28672,26416,404,0,0,8,0,
1648116097.674925,36.0,32.0,24.0,28.0,0.0,0.0,0.0,0.0,17179869184,3861905408,77.5,6615252992,89145344,3754557440,3766140928,46592728,24862792,760417570816,457263624192,13296184,1074498,133861376,133861376,705665,705665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2371866624,732597248,46339315,68588855,5686272,11981824,16233,49478,0,0,0,0,0,0,0,0,16384,0,95,0,16384,0,95,0,16384,0,95,0,8192,8192,57,54,16384,0,95,0,2302976,28672,26416,404,0,0,8,0,
1648116097.929585,36.0,34.6,32.0,26.9,0.0,0.0,0.0,0.0,17179869184,3824779264,77.7,6652592128,103383040,3735486464,3714760704,46592745,24862862,760417640448,457263964160,13296189,1074499,133861376,133861376,705665,705665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2371876864,732605440,46339370,68588905,5686272,11981824,16233,49478,0,0,0,0,0,0,0,0,16384,0,95,0,16384,0,95,0,16384,0,95,0,8192,8192,57,54,16384,0,95,0,2302976,28672,26416,404,0,0,8,0,
1648116098.1857522,34.6,34.6,30.8,26.9,0.0,0.0,0.0,0.0,17179869184,3828301824,77.7,6650707968,108232704,3734192128,3713433600,46592745,24862862,760417640448,457263964160,13296189,1074499,133861376,133861376,705665,705665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2371884032,732613632,46339409,68588943,5686272,11981824,16233,49478,0,0,0,0,0,0,0,0,16384,0,95,0,16384,0,95,0,16384,0,95,0,8192,8192,57,54,16384,0,95,0,2302976,28672,26416,404,0,0,8,0,
1648116098.439717,32.0,32.0,26.9,20.8,3.8,0.0,0.0,0.0,17179869184,3828301824,77.7,6650707968,108232704,3734192128,3713433600,46592745,24862862,760417640448,457263964160,13296189,1074499,133861376,133861376,705665,705665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2371898368,732621824,46339467,68588997,5686272,11981824,16233,49478,0,0,0,0,0,0,0,0,16384,0,95,0,16384,0,95,0,16384,0,95,0,8192,8192,57,54,16384,0,95,0,2302976,28672,26416,404,0,0,8,0,
1648116098.696602,30.8,28.0,19.2,23.1,16.0,8.0,7.7,0.0,17179869184,3815849984,77.8,6663094272,87130112,3746889728,3720445952,46592789,24862862,760417935360,457263964160,13296195,1074499,133861376,133861376,705665,705665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2371901440,732623872,46339483,68589013,5686272,11981824,16233,49478,0,0,0,0,0,0,0,0,16384,0,95,0,16384,0,95,0,16384,0,95,0,8192,8192,57,54,16384,0,95,0,2302976,28672,26416,404,0,0,8,0,
1648116098.9519901,26.9,22.2,16.7,14.8,38.5,38.5,24.0,23.1,17179869184,3833085952,77.7,6652985344,65372160,3784769536,3758014464,46592873,24862952,760422232064,457264386048,13296218,1074501,133861376,133861376,705665,705665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2371906560,732630016,46339501,68589033,5686272,11981824,16233,49478,0,0,0,0,0,0,0,0,16384,0,95,0,16384,0,95,0,16384,0,95,0,8192,8192,57,54,16384,0,95,0,2302976,28672,26416,404,0,0,8,0,
1648116099.204876,20.8,20.0,19.2,16.7,26.9,23.1,7.7,4.0,17179869184,3813441536,77.8,6679216128,62930944,3765780480,3745611776,46592879,24863022,760422268928,457265180672,13296220,1074503,133861376,133861376,705665,705665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2371906560,732630016,46339503,68589034,5686272,11981824,16233,49478,0,0,0,0,0,0,0,0,16384,0,95,0,16384,0,95,0,16384,0,95,0,8192,8192,57,54,16384,0,95,0,2302976,28672,26416,404,0,0,8,0,
1648116099.4588642,38.5,34.6,23.1,20.0,4.0,0.0,0.0,3.8,17179869184,3813441536,77.8,6679216128,62930944,3765780480,3745611776,46592888,24863025,760422350848,457265217536,13296223,1074503,133861376,133861376,705665,705665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2371906560,732631040,46339507,68589037,5686272,11981824,16233,49478,0,0,0,0,0,0,0,0,16384,0,95,0,16384,0,95,0,16384,0,95,0,8192,8192,57,54,16384,0,95,0,2302976,28672,26416,404,0,0,8,0,
1648116099.71252,30.8,32.0,24.0,24.0,4.0,7.7,0.0,0.0,17179869184,3800416256,77.9,6696697856,80838656,3736256512,3714891776,46592891,24863032,760422363136,457265287168,13296224,1074504,133861376,133861376,705665,705665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2371906560,732631040,46339507,68589037,5686272,11981824,16233,49478,0,0,0,0,0,0,0,0,16384,0,95,0,16384,0,95,0,16384,0,95,0,8192,8192,57,54,16384,0,95,0,2302976,28672,26416,404,0,0,8,0,
1648116099.969105,23.1,28.0,24.0,18.5,0.0,0.0,0.0,0.0,17179869184,3800530944,77.9,6696288256,80969728,3736272896,3714875392,46592891,24863032,760422363136,457265287168,13296224,1074504,133861376,133861376,705665,705665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2371906560,732631040,46339507,68589037,5686272,11981824,16233,49478,0,0,0,0,0,0,0,0,16384,0,95,0,16384,0,95,0,16384,0,95,0,8192,8192,57,54,16384,0,95,0,2302976,28672,26416,404,0,0,8,0,
1648116100.2255082,26.9,26.9,26.9,24.0,3.8,0.0,0.0,0.0,17179869184,3802267648,77.9,6695600128,84901888,3734028288,3712679936,46592891,24863032,760422363136,457265287168,13296224,1074504,133861376,133861376,705665,705665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2371906560,732631040,46339507,68589037,5686272,11981824,16233,49478,0,0,0,0,0,0,0,0,16384,0,95,0,16384,0,95,0,16384,0,95,0,8192,8192,57,54,16384,0,95,0,2302976,28672,26416,404,0,0,8,0,
1648116100.4791749,29.2,24.0,24.0,20.0,0.0,0.0,0.0,0.0,17179869184,3803938816,77.9,6694797312,85737472,3783458816,3713515520,46592891,24863032,760422363136,457265287168,13296224,1074504,133861376,133861376,705665,705665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2371906560,732631040,46339507,68589037,5686272,11981824,16233,49478,0,0,0,0,0,0,0,0,16384,0,95,0,16384,0,95,0,16384,0,95,0,8192,8192,57,54,16384,0,95,0,2302976,28672,26416,404,0,0,8,0,
1648116100.736576,30.8,32.0,26.9,23.1,0.0,3.8,3.8,3.8,17179869184,3812851712,77.8,6683443200,80052224,3767549952,3727982592,46592917,24863032,760422490112,457265287168,13296233,1074504,133861376,133861376,705665,705665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2371910656,732635136,46339543,68589075,5686272,11981824,16233,49478,0,0,0,0,0,0,0,0,16384,0,95,0,16384,0,95,0,16384,0,95,0,8192,8192,57,54,16384,0,95,0,2302976,28672,26416,404,0,0,8,0,
1648116100.993475,28.0,29.6,23.1,16.0,0.0,0.0,0.0,0.0,17179869184,3817324544,77.8,6678970368,79953920,3921821696,3732553728,46592917,24863032,760422490112,457265287168,13296233,1074504,133861376,133861376,705665,705665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2371910656,732635136,46339543,68589077,5686272,11981824,16233,49478,0,0,0,0,0,0,0,0,16384,0,95,0,16384,0,95,0,16384,0,95,0,8192,8192,57,54,16384,0,95,0,2302976,28672,26416,404,0,0,8,0,
1648116101.250737,26.9,24.0,24.0,22.2,38.5,24.0,8.0,8.0,17179869184,3833266176,77.7,6665076736,74514432,3974414336,3753918464,46592917,24863119,760422490112,457265770496,13296233,1074506,133861376,133861376,705665,705665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2371910656,732638208,46339546,68589085,5686272,11981824,16233,49478,0,0,0,0,0,0,0,0,16384,0,95,0,16384,0,95,0,16384,0,95,0,8192,8192,57,54,16384,0,95,0,2302976,28672,26416,404,0,0,8,0,
1648116101.507118,19.2,18.5,15.4,15.4,30.8,36.0,24.0,3.8,17179869184,3842818048,77.6,6656638976,68321280,3964682240,3769925632,46592931,24863152,760423211008,457265942528,13296236,1074507,133861376,133861376,705665,705665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2371916800,732641280,46339562,68589096,5686272,11981824,16233,49478,0,0,0,0,0,0,0,0,16384,0,95,0,16384,0,95,0,16384,0,95,0,8192,8192,57,54,16384,0,95,0,2302976,28672,26416,404,0,0,8,0,
1648116101.76448,26.9,24.0,28.0,15.4,8.0,7.4,3.8,0.0,17179869184,3820978176,77.8,6680608768,65568768,3765518336,3750805504,46592948,24863153,760423280640,457265946624,13296242,1074507,133861376,133861376,705665,705665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2371917824,732643328,46339569,68589103,5686272,11981824,16233,49478,0,0,0,0,0,0,0,0,16384,0,95,0,16384,0,95,0,16384,0,95,0,8192,8192,57,54,16384,0,95,0,2302976,28672,26416,404,0,0,8,0,
1648116102.02102,23.1,20.0,22.2,12.0,26.9,12.0,14.8,8.0,17179869184,3822551040,77.7,6680510464,66437120,3765305344,3750952960,46592956,24863336,760423313408,457267642368,13296244,1074513,133861376,133861376,705665,705665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2371919872,732644352,46339574,68589109,5686272,11981824,16233,49478,0,0,0,0,0,0,0,0,16384,0,95,0,16384,0,95,0,16384,0,95,0,8192,8192,57,54,16384,0,95,0,2302976,28672,26416,404,0,0,8,0,
1648116102.27878,36.0,50.0,34.6,20.0,26.9,11.5,4.0,7.1,17179869184,3802333184,77.9,6701367296,68370432,3737026560,3729096704,46592988,24863549,760423448576,457269563392,13296250,1074519,133861376,133861376,705665,705665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2371920896,732646400,46339578,68589114,5686272,11981824,16233,49478,0,0,0,0,0,0,0,0,16384,0,95,0,16384,0,95,0,16384,0,95,0,8192,8192,57,54,16384,0,95,0,2302976,28672,26416,404,0,0,8,0,
1648116102.535646,23.1,15.4,11.5,15.4,20.0,12.0,20.0,8.3,17179869184,3802333184,77.9,6701367296,68370432,3737026560,3729096704,46592988,24863587,760423448576,457269755904,13296250,1074520,133861376,133861376,705665,705665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2371923968,732646400,46339582,68589116,5686272,11981824,16233,49478,0,0,0,0,0,0,0,0,16384,0,95,0,16384,0,95,0,16384,0,95,0,8192,8192,57,54,16384,0,95,0,2302976,28672,26416,404,0,0,8,0,
1648116102.7931478,28.0,26.9,26.9,25.9,0.0,3.8,0.0,0.0,17179869184,3801595904,77.9,6700843008,68091904,3895361536,3728539648,46592989,24863587,760423464960,457269755904,13296250,1074520,133861376,133861376,705665,705665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2371923968,732646400,46339583,68589117,5686272,11981824,16233,49478,0,0,0,0,0,0,0,0,16384,0,95,0,16384,0,95,0,16384,0,95,0,8192,8192,57,54,16384,0,95,0,2302976,28672,26416,404,0,0,8,0,
1648116103.051612,30.8,19.2,20.0,26.9,0.0,0.0,0.0,0.0,17179869184,3804561408,77.9,6699089920,69271552,3896541184,3730325504,46592989,24863587,760423464960,457269755904,13296250,1074520,133861376,133861376,705665,705665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2371923968,732646400,46339584,68589118,5686272,11981824,16233,49478,0,0,0,0,0,0,0,0,16384,0,95,0,16384,0,95,0,16384,0,95,0,8192,8192,57,54,16384,0,95,0,2302976,28672,26416,404,0,0,8,0,
1648116103.3094668,23.1,34.6,16.0,26.9,0.0,0.0,0.0,0.0,17179869184,3808329728,77.8,6695665664,64159744,3833053184,3736436736,46592998,24863587,760426340352,457269755904,13296257,1074520,133861376,133861376,705665,705665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2371923968,732646400,46339586,68589120,5686272,11981824,16233,49478,0,0,0,0,0,0,0,0,16384,0,95,0,16384,0,95,0,16384,0,95,0,8192,8192,57,54,16384,0,95,0,2302976,28672,26416,404,0,0,8,0,
1648116103.563259,28.0,25.0,28.0,16.7,3.8,3.8,0.0,0.0,17179869184,3817652224,77.8,6684508160,63979520,3822075904,3745857536,46593011,24863654,760426446848,457271148544,13296259,1074523,133861376,133861376,705665,705665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2371923968,732647424,46339587,68589121,5686272,11981824,16233,49478,0,0,0,0,0,0,0,0,16384,0,95,0,16384,0,95,0,16384,0,95,0,8192,8192,57,54,16384,0,95,0,2302976,28672,26416,404,0,0,8,0,
1648116103.81652,30.8,30.8,26.9,19.2,4.0,4.0,3.8,0.0,17179869184,3831709696,77.7,6676381696,67911680,3761291264,3755966464,46593017,24863654,760426471424,457271148544,13296262,1074523,133861376,133861376,705665,705665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2371923968,732647424,46339588,68589122,5686272,11981824,16233,49478,0,0,0,0,0,0,0,0,16384,0,95,0,16384,0,95,0,16384,0,95,0,8192,8192,57,54,16384,0,95,0,2302976,28672,26416,404,0,0,8,0,
1648116104.071944,26.9,26.9,23.1,20.8,0.0,0.0,0.0,0.0,17179869184,3830726656,77.7,6678708224,69468160,3761340416,3753426944,46593017,24863654,760426471424,457271148544,13296262,1074523,133861376,133861376,705665,705665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2371923968,732647424,46339591,68589124,5686272,11981824,16233,49478,0,0,0,0,0,0,0,0,16384,0,95,0,16384,0,95,0,16384,0,95,0,8192,8192,57,54,16384,0,95,0,2302976,28672,26416,404,0,0,8,0,
