Drone,TS1,TS6,lat5
urn:ngsi-ld:Drone:101,1648116336,-151.85976028442383,1
urn:ngsi-ld:Drone:101,1648116337,-135.7901096343994,1
urn:ngsi-ld:Drone:101,1648116338,-137.2201442718506,1
urn:ngsi-ld:Drone:101,1648116339,-134.7954273223877,1
urn:ngsi-ld:Drone:101,1648116340,-131.27613067626953,1
urn:ngsi-ld:Drone:101,1648116341,-123.27718734741211,1
urn:ngsi-ld:Drone:101,1648116342,-131.38556480407715,1
urn:ngsi-ld:Drone:101,1648116343,-119.36283111572266,1
urn:ngsi-ld:Drone:101,1648116344,-146.9748020172119,1
urn:ngsi-ld:Drone:101,1648116345,-107.33842849731445,1
urn:ngsi-ld:Drone:101,1648116346,-123.59976768493652,1
urn:ngsi-ld:Drone:101,1648116347,-149.86014366149902,1
urn:ngsi-ld:Drone:101,1648116348,-150.18367767333984,1
urn:ngsi-ld:Drone:101,1648116349,-136.06953620910645,1
urn:ngsi-ld:Drone:101,1648116351,-129.04322147369385,2
urn:ngsi-ld:Drone:101,1648116352,-125.52309036254883,1
urn:ngsi-ld:Drone:101,1648116353,-144.04892921447754,1
urn:ngsi-ld:Drone:101,1648116354,-143.44406127929688,1
urn:ngsi-ld:Drone:101,1648116355,-140.5339241027832,1
urn:ngsi-ld:Drone:101,1648116356,-148.5123634338379,1
urn:ngsi-ld:Drone:101,1648116357,-146.0134983062744,1
urn:ngsi-ld:Drone:101,1648116358,-141.94154739379883,1
urn:ngsi-ld:Drone:101,1648116359,-151.93986892700195,1
urn:ngsi-ld:Drone:101,1648116360,-155.81917762756348,1
urn:ngsi-ld:Drone:101,1648116361,-150.66242218017578,1
urn:ngsi-ld:Drone:101,1648116362,-143.6772346496582,1
urn:ngsi-ld:Drone:101,1648116363,-152.86922454833984,1
urn:ngsi-ld:Drone:101,1648116364,-152.0521640777588,1
urn:ngsi-ld:Drone:101,1648116365,-147.83024787902832,1
urn:ngsi-ld:Drone:101,1648116366,-149.641752243042,1
urn:ngsi-ld:Drone:101,1648116367,-139.50085639953613,1
urn:ngsi-ld:Drone:101,1648116368,-146.7115879058838,1
urn:ngsi-ld:Drone:101,1648116369,-137.8629207611084,1
urn:ngsi-ld:Drone:101,1648116370,-156.40854835510254,1
urn:ngsi-ld:Drone:101,1648116371,-152.24123001098633,1
urn:ngsi-ld:Drone:101,1648116372,-150.6490707397461,1
urn:ngsi-ld:Drone:101,1648116373,-146.03543281555176,1
urn:ngsi-ld:Drone:101,1648116374,-135.35571098327637,1
urn:ngsi-ld:Drone:101,1648116375,-154.65784072875977,1
urn:ngsi-ld:Drone:101,1648116376,-139.79578018188477,1
urn:ngsi-ld:Drone:101,1648116377,-140.15889167785645,1
urn:ngsi-ld:Drone:101,1648116378,-142.30632781982422,1
urn:ngsi-ld:Drone:101,1648116379,-131.36720657348633,1
urn:ngsi-ld:Drone:101,1648116380,-156.6295623779297,1
urn:ngsi-ld:Drone:101,1648116381,-150.6330966949463,1
urn:ngsi-ld:Drone:101,1648116382,-146.58474922180176,1
urn:ngsi-ld:Drone:101,1648116383,-150.26378631591797,1
urn:ngsi-ld:Drone:101,1648116384,-156.52179718017578,1
urn:ngsi-ld:Drone:101,1648116385,-122.03431129455566,1
urn:ngsi-ld:Drone:101,1648116386,-145.21145820617676,1
urn:ngsi-ld:Drone:101,1648116387,-155.13110160827637,1
urn:ngsi-ld:Drone:101,1648116388,-149.4147777557373,1
urn:ngsi-ld:Drone:101,1648116389,-140.72155952453613,1
urn:ngsi-ld:Drone:101,1648116390,-150.5739688873291,1
urn:ngsi-ld:Drone:101,1648116391,-153.36179733276367,1
urn:ngsi-ld:Drone:101,1648116392,-151.26538276672363,1
urn:ngsi-ld:Drone:101,1648116394,-145.64085006713867,2
urn:ngsi-ld:Drone:101,1648116395,-146.73089981079102,1
urn:ngsi-ld:Drone:101,1648116396,-144.3319320678711,1
urn:ngsi-ld:Drone:101,1648116397,-133.10837745666504,1
urn:ngsi-ld:Drone:101,1648116398,-136.77692413330078,1
urn:ngsi-ld:Drone:101,1648116399,-142.49682426452637,1
urn:ngsi-ld:Drone:101,1648116400,-154.49261665344238,1
urn:ngsi-ld:Drone:101,1648116401,-146.49581909179688,1
urn:ngsi-ld:Drone:101,1648116402,-145.07722854614258,1
urn:ngsi-ld:Drone:101,1648116403,-129.03976440429688,1
urn:ngsi-ld:Drone:101,1648116404,-150.94542503356934,1
urn:ngsi-ld:Drone:101,1648116405,-137.15457916259766,1
urn:ngsi-ld:Drone:101,1648116406,-151.4427661895752,1
urn:ngsi-ld:Drone:101,1648116407,-146.76213264465332,1
urn:ngsi-ld:Drone:101,1648116408,-134.20605659484863,1
urn:ngsi-ld:Drone:101,1648116409,-151.21746063232422,1
urn:ngsi-ld:Drone:101,1648116410,-132.58767127990723,1
urn:ngsi-ld:Drone:101,1648116411,-146.83055877685547,1
urn:ngsi-ld:Drone:101,1648116412,-149.90782737731934,1
urn:ngsi-ld:Drone:101,1648116413,-141.7219638824463,1
urn:ngsi-ld:Drone:101,1648116414,-149.0154266357422,1
urn:ngsi-ld:Drone:101,1648116415,-146.50678634643555,1
urn:ngsi-ld:Drone:101,1648116416,-148.30732345581055,1
urn:ngsi-ld:Drone:101,1648116417,-151.18861198425293,1
urn:ngsi-ld:Drone:101,1648116418,-119.91620063781738,1
urn:ngsi-ld:Drone:101,1648116419,-126.45268440246582,1
urn:ngsi-ld:Drone:101,1648116420,-141.8304443359375,1
urn:ngsi-ld:Drone:101,1648116421,-147.5214958190918,1
urn:ngsi-ld:Drone:101,1648116422,-145.87163925170898,1
urn:ngsi-ld:Drone:101,1648116423,-140.7155990600586,1
urn:ngsi-ld:Drone:101,1648116424,-145.25556564331055,1
urn:ngsi-ld:Drone:101,1648116425,-148.6070156097412,1
urn:ngsi-ld:Drone:101,1648116426,-143.25594902038574,1
urn:ngsi-ld:Drone:101,1648116427,-124.37772750854492,1
urn:ngsi-ld:Drone:101,1648116428,-145.48110961914062,1
urn:ngsi-ld:Drone:101,1648116429,-163.1636619567871,1
urn:ngsi-ld:Drone:101,1648116430,-138.44943046569824,1
urn:ngsi-ld:Drone:101,1648116431,-149.31440353393555,1
urn:ngsi-ld:Drone:101,1648116432,-143.59188079833984,1
urn:ngsi-ld:Drone:101,1648116433,-153.4404754638672,1
urn:ngsi-ld:Drone:101,1648116435,-143.34344863891602,2
urn:ngsi-ld:Drone:101,1648116436,-150.84242820739746,1
urn:ngsi-ld:Drone:101,1648116437,-152.68373489379883,1
urn:ngsi-ld:Drone:101,1648116438,-113.01159858703613,1
urn:ngsi-ld:Drone:101,1648116439,-155.8513641357422,1
urn:ngsi-ld:Drone:101,1648116440,-128.70097160339355,1
urn:ngsi-ld:Drone:101,1648116441,-141.25418663024902,1
urn:ngsi-ld:Drone:101,1648116442,-120.42546272277832,1
urn:ngsi-ld:Drone:101,1648116443,-157.6986312866211,1
urn:ngsi-ld:Drone:101,1648116444,-142.06862449645996,1
urn:ngsi-ld:Drone:101,1648116445,-149.09029006958008,1
urn:ngsi-ld:Drone:101,1648116446,-156.32057189941406,1
urn:ngsi-ld:Drone:101,1648116447,-144.5448398590088,1
urn:ngsi-ld:Drone:101,1648116448,-109.01975631713867,1
urn:ngsi-ld:Drone:101,1648116449,-143.21041107177734,1
urn:ngsi-ld:Drone:101,1648116450,-149.4588851928711,1
urn:ngsi-ld:Drone:101,1648116451,-152.01520919799805,1
urn:ngsi-ld:Drone:101,1648116452,-141.23845100402832,1
urn:ngsi-ld:Drone:101,1648116453,-150.50840377807617,1
urn:ngsi-ld:Drone:101,1648116454,-151.5052318572998,1
urn:ngsi-ld:Drone:101,1648116455,-131.29258155822754,1
urn:ngsi-ld:Drone:101,1648116456,-152.38356590270996,1
urn:ngsi-ld:Drone:101,1648116457,-151.73721313476562,1
urn:ngsi-ld:Drone:101,1648116458,-145.07269859313965,1
urn:ngsi-ld:Drone:101,1648116459,-151.8087387084961,1
urn:ngsi-ld:Drone:101,1648116460,-158.186674118042,1
urn:ngsi-ld:Drone:101,1648116461,-142.92144775390625,1
urn:ngsi-ld:Drone:101,1648116462,-153.82695198059082,1
urn:ngsi-ld:Drone:101,1648116463,-151.5650749206543,1
urn:ngsi-ld:Drone:101,1648116464,-151.6706943511963,1
urn:ngsi-ld:Drone:101,1648116465,-141.1721706390381,1
urn:ngsi-ld:Drone:101,1648116466,-151.91125869750977,1
urn:ngsi-ld:Drone:101,1648116467,-148.93341064453125,1
urn:ngsi-ld:Drone:101,1648116468,-153.29480171203613,1
urn:ngsi-ld:Drone:101,1648116469,-142.35377311706543,1
urn:ngsi-ld:Drone:101,1648116470,-150.48694610595703,1
urn:ngsi-ld:Drone:101,1648116471,-151.06654167175293,1
urn:ngsi-ld:Drone:101,1648116472,-147.34911918640137,1
urn:ngsi-ld:Drone:101,1648116473,-158.34593772888184,1
urn:ngsi-ld:Drone:101,1648116474,-128.90863418579102,1
urn:ngsi-ld:Drone:101,1648116475,-135.55145263671875,1
urn:ngsi-ld:Drone:101,1648116476,-129.04810905456543,1
urn:ngsi-ld:Drone:101,1648116477,-148.5922336578369,1
urn:ngsi-ld:Drone:101,1648116478,-149.7325897216797,1
urn:ngsi-ld:Drone:101,1648116480,-131.6601037979126,2
urn:ngsi-ld:Drone:101,1648116481,-143.4648036956787,1
urn:ngsi-ld:Drone:101,1648116482,-154.51860427856445,1
urn:ngsi-ld:Drone:101,1648116483,-161.36455535888672,1
urn:ngsi-ld:Drone:101,1648116484,-149.4424343109131,1
urn:ngsi-ld:Drone:101,1648116485,-160.31408309936523,1
urn:ngsi-ld:Drone:101,1648116486,-129.469633102417,1
urn:ngsi-ld:Drone:101,1648116487,-127.50434875488281,1
urn:ngsi-ld:Drone:101,1648116488,-116.12486839294434,1
urn:ngsi-ld:Drone:101,1648116489,-152.94241905212402,1
urn:ngsi-ld:Drone:101,1648116490,-152.25815773010254,1
urn:ngsi-ld:Drone:101,1648116491,-142.25363731384277,1
urn:ngsi-ld:Drone:101,1648116492,-160.04633903503418,1
urn:ngsi-ld:Drone:101,1648116493,-120.21160125732422,1
urn:ngsi-ld:Drone:101,1648116494,-156.80837631225586,1
urn:ngsi-ld:Drone:101,1648116495,-136.7361545562744,1
urn:ngsi-ld:Drone:101,1648116496,-154.86431121826172,1
urn:ngsi-ld:Drone:101,1648116497,-152.69923210144043,1
urn:ngsi-ld:Drone:101,1648116498,-155.51304817199707,1
urn:ngsi-ld:Drone:101,1648116499,-128.72695922851562,1
urn:ngsi-ld:Drone:101,1648116500,-124.22060966491699,1
urn:ngsi-ld:Drone:101,1648116501,-146.8985080718994,1
urn:ngsi-ld:Drone:101,1648116502,-157.15694427490234,1
urn:ngsi-ld:Drone:101,1648116503,-155.1074981689453,1
urn:ngsi-ld:Drone:101,1648116504,-157.81259536743164,1
urn:ngsi-ld:Drone:101,1648116505,-147.1998691558838,1
urn:ngsi-ld:Drone:101,1648116506,-147.79043197631836,1
urn:ngsi-ld:Drone:101,1648116507,-147.61996269226074,1
urn:ngsi-ld:Drone:101,1648116508,-153.66268157958984,1
urn:ngsi-ld:Drone:101,1648116509,-135.1773738861084,1
urn:ngsi-ld:Drone:101,1648116510,-142.40336418151855,1
urn:ngsi-ld:Drone:101,1648116511,-151.71313285827637,1
urn:ngsi-ld:Drone:101,1648116512,-149.946928024292,1
urn:ngsi-ld:Drone:101,1648116513,-141.62063598632812,1
urn:ngsi-ld:Drone:101,1648116514,-140.7637596130371,1
urn:ngsi-ld:Drone:101,1648116515,-137.91966438293457,1
urn:ngsi-ld:Drone:101,1648116516,-149.83510971069336,1
urn:ngsi-ld:Drone:101,1648116517,-149.27244186401367,1
urn:ngsi-ld:Drone:101,1648116518,-146.59500122070312,1
urn:ngsi-ld:Drone:101,1648116519,-140.49935340881348,1
urn:ngsi-ld:Drone:101,1648116521,-153.1914472579956,2
urn:ngsi-ld:Drone:101,1648116522,-138.91363143920898,1
urn:ngsi-ld:Drone:101,1648116523,-139.7562026977539,1
urn:ngsi-ld:Drone:101,1648116524,-152.1739959716797,1
urn:ngsi-ld:Drone:101,1648116525,-153.54180335998535,1
urn:ngsi-ld:Drone:101,1648116526,-151.86476707458496,1
urn:ngsi-ld:Drone:101,1648116527,-136.26909255981445,1
urn:ngsi-ld:Drone:101,1648116528,-150.8958339691162,1
urn:ngsi-ld:Drone:101,1648116529,-143.3851718902588,1
urn:ngsi-ld:Drone:101,1648116530,-153.90467643737793,1
urn:ngsi-ld:Drone:101,1648116531,-147.54939079284668,1
urn:ngsi-ld:Drone:101,1648116532,-152.04572677612305,1
urn:ngsi-ld:Drone:101,1648116533,-149.73783493041992,1
urn:ngsi-ld:Drone:101,1648116534,-154.26158905029297,1
urn:ngsi-ld:Drone:101,1648116535,-148.3910083770752,1
urn:ngsi-ld:Drone:101,1648116536,-150.5599021911621,1
urn:ngsi-ld:Drone:101,1648116537,-127.19917297363281,1
urn:ngsi-ld:Drone:101,1648116538,-156.15344047546387,1
urn:ngsi-ld:Drone:101,1648116539,-152.99010276794434,1
urn:ngsi-ld:Drone:101,1648116540,-148.43225479125977,1
urn:ngsi-ld:Drone:101,1648116541,-148.57006072998047,1
urn:ngsi-ld:Drone:101,1648116542,-153.92446517944336,1
urn:ngsi-ld:Drone:101,1648116543,-153.35464477539062,1
urn:ngsi-ld:Drone:101,1648116544,-148.04720878601074,1
urn:ngsi-ld:Drone:101,1648116545,-145.54309844970703,1
urn:ngsi-ld:Drone:101,1648116546,-146.9731330871582,1
urn:ngsi-ld:Drone:101,1648116547,-150.02918243408203,1
urn:ngsi-ld:Drone:101,1648116548,-145.65706253051758,1
urn:ngsi-ld:Drone:101,1648116549,-141.4494514465332,1
urn:ngsi-ld:Drone:101,1648116550,-149.3532657623291,1
urn:ngsi-ld:Drone:101,1648116551,-157.79614448547363,1
urn:ngsi-ld:Drone:101,1648116552,-148.24175834655762,1
urn:ngsi-ld:Drone:101,1648116553,-146.69346809387207,1
urn:ngsi-ld:Drone:101,1648116554,-153.11241149902344,1
urn:ngsi-ld:Drone:101,1648116555,-135.62512397766113,1
urn:ngsi-ld:Drone:101,1648116556,-159.40046310424805,1
urn:ngsi-ld:Drone:101,1648116557,-143.66769790649414,1
urn:ngsi-ld:Drone:101,1648116558,-149.32751655578613,1
urn:ngsi-ld:Drone:101,1648116560,-140.69032669067383,2
urn:ngsi-ld:Drone:101,1648116561,-100.15606880187988,1
urn:ngsi-ld:Drone:101,1648116562,-144.9112892150879,1
urn:ngsi-ld:Drone:101,1648116563,-141.95013046264648,1
urn:ngsi-ld:Drone:101,1648116564,-150.91276168823242,1
urn:ngsi-ld:Drone:101,1648116565,-158.16140174865723,1
urn:ngsi-ld:Drone:101,1648116566,-162.47844696044922,1
urn:ngsi-ld:Drone:101,1648116567,-151.9618034362793,1
urn:ngsi-ld:Drone:101,1648116568,-144.1476345062256,1
urn:ngsi-ld:Drone:101,1648116569,-155.00736236572266,1
urn:ngsi-ld:Drone:101,1648116570,-146.93331718444824,1
urn:ngsi-ld:Drone:101,1648116571,-155.74288368225098,1
urn:ngsi-ld:Drone:101,1648116572,-156.48484230041504,1
urn:ngsi-ld:Drone:101,1648116573,-156.5704345703125,1
urn:ngsi-ld:Drone:101,1648116574,-161.15665435791016,1
urn:ngsi-ld:Drone:101,1648116575,-162.93787956237793,1
urn:ngsi-ld:Drone:101,1648116576,-153.07116508483887,1
urn:ngsi-ld:Drone:101,1648116577,-159.85417366027832,1
urn:ngsi-ld:Drone:101,1648116578,-156.6300392150879,1
urn:ngsi-ld:Drone:101,1648116579,-149.3818759918213,1
urn:ngsi-ld:Drone:101,1648116580,-144.3014144897461,1
urn:ngsi-ld:Drone:101,1648116581,-151.66306495666504,1
urn:ngsi-ld:Drone:101,1648116582,-145.1241970062256,1
urn:ngsi-ld:Drone:101,1648116583,-145.5404758453369,1
urn:ngsi-ld:Drone:101,1648116584,-155.04956245422363,1
urn:ngsi-ld:Drone:101,1648116585,-125.58960914611816,1
urn:ngsi-ld:Drone:101,1648116586,-149.44052696228027,1
urn:ngsi-ld:Drone:101,1648116587,-157.48143196105957,1
urn:ngsi-ld:Drone:101,1648116588,-144.6075439453125,1
urn:ngsi-ld:Drone:101,1648116589,-140.5045986175537,1
urn:ngsi-ld:Drone:101,1648116590,-142.56525039672852,1
urn:ngsi-ld:Drone:101,1648116591,-145.94769477844238,1
urn:ngsi-ld:Drone:101,1648116592,-159.23500061035156,1
urn:ngsi-ld:Drone:101,1648116593,-157.04655647277832,1
urn:ngsi-ld:Drone:101,1648116594,-159.8055362701416,1
urn:ngsi-ld:Drone:101,1648116595,-150.60997009277344,1
urn:ngsi-ld:Drone:101,1648116596,-134.63401794433594,1
urn:ngsi-ld:Drone:101,1648116597,-156.50248527526855,1
urn:ngsi-ld:Drone:101,1648116598,-147.10116386413574,1
urn:ngsi-ld:Drone:101,1648116600,-151.68726444244385,2
urn:ngsi-ld:Drone:101,1648116601,-151.09896659851074,1
urn:ngsi-ld:Drone:101,1648116602,-147.78923988342285,1
urn:ngsi-ld:Drone:101,1648116603,-157.8197479248047,1
urn:ngsi-ld:Drone:101,1648116604,-151.5336036682129,1
urn:ngsi-ld:Drone:101,1648116605,-142.9312229156494,1
urn:ngsi-ld:Drone:101,1648116606,-162.6574993133545,1
urn:ngsi-ld:Drone:101,1648116607,-162.57905960083008,1
urn:ngsi-ld:Drone:101,1648116608,-164.31736946105957,1
urn:ngsi-ld:Drone:101,1648116609,-160.72845458984375,1
urn:ngsi-ld:Drone:101,1648116610,-151.75867080688477,1
urn:ngsi-ld:Drone:101,1648116611,-135.20550727844238,1
urn:ngsi-ld:Drone:101,1648116612,-143.95499229431152,1
urn:ngsi-ld:Drone:101,1648116613,-161.15570068359375,1
urn:ngsi-ld:Drone:101,1648116614,-148.3917236328125,1
urn:ngsi-ld:Drone:101,1648116615,-154.13403511047363,1
urn:ngsi-ld:Drone:102,1648115692,-77.88801193237305,1
urn:ngsi-ld:Drone:102,1648115693,-74.74565505981445,1
urn:ngsi-ld:Drone:102,1648115694,-87.4929428100586,1
urn:ngsi-ld:Drone:102,1648115695,-84.63525772094727,1
urn:ngsi-ld:Drone:102,1648115696,-82.46850967407227,1
urn:ngsi-ld:Drone:102,1648115697,136.6565227508545,1
urn:ngsi-ld:Drone:102,1648115698,-77.03900337219238,1
urn:ngsi-ld:Drone:102,1648115699,-84.43570137023926,1
urn:ngsi-ld:Drone:102,1648115701,-83.42623710632324,2
urn:ngsi-ld:Drone:102,1648115702,-94.92182731628418,1
urn:ngsi-ld:Drone:102,1648115703,-71.37727737426758,1
urn:ngsi-ld:Drone:102,1648115704,-67.5048828125,1
urn:ngsi-ld:Drone:102,1648115705,-83.21118354797363,1
urn:ngsi-ld:Drone:102,1648115706,-69.33403015136719,1
urn:ngsi-ld:Drone:102,1648115707,-84.05160903930664,1
urn:ngsi-ld:Drone:102,1648115708,-67.63315200805664,1
urn:ngsi-ld:Drone:102,1648115709,-61.66863441467285,1
urn:ngsi-ld:Drone:102,1648115710,-88.18411827087402,1
urn:ngsi-ld:Drone:102,1648115711,-54.27122116088867,1
urn:ngsi-ld:Drone:102,1648115712,-84.63120460510254,1
urn:ngsi-ld:Drone:102,1648115713,-67.63267517089844,1
urn:ngsi-ld:Drone:102,1648115714,-73.2414722442627,1
urn:ngsi-ld:Drone:102,1648115715,-77.24952697753906,1
urn:ngsi-ld:Drone:102,1648115716,-68.2826042175293,1
urn:ngsi-ld:Drone:102,1648115717,-85.13712882995605,1
urn:ngsi-ld:Drone:102,1648115718,-73.59433174133301,1
urn:ngsi-ld:Drone:102,1648115719,-36.28873825073242,1
urn:ngsi-ld:Drone:102,1648115720,-90.9125804901123,1
urn:ngsi-ld:Drone:102,1648115721,-55.143117904663086,1
urn:ngsi-ld:Drone:102,1648115722,-73.7922191619873,1
urn:ngsi-ld:Drone:102,1648115723,-91.93658828735352,1
urn:ngsi-ld:Drone:102,1648115724,-84.80477333068848,1
urn:ngsi-ld:Drone:102,1648115725,-70.29128074645996,1
urn:ngsi-ld:Drone:102,1648115726,-71.77162170410156,1
urn:ngsi-ld:Drone:102,1648115727,-75.94680786132812,1
urn:ngsi-ld:Drone:102,1648115728,-88.73152732849121,1
urn:ngsi-ld:Drone:102,1648115730,-78.7268877029419,2
urn:ngsi-ld:Drone:102,1648115731,-85.71434020996094,1
urn:ngsi-ld:Drone:102,1648115732,-67.43144989013672,1
urn:ngsi-ld:Drone:102,1648115733,-93.03498268127441,1
urn:ngsi-ld:Drone:102,1648115734,-68.1917667388916,1
urn:ngsi-ld:Drone:102,1648115735,-80.01875877380371,1
urn:ngsi-ld:Drone:102,1648115736,-76.84445381164551,1
urn:ngsi-ld:Drone:102,1648115737,-79.71453666687012,1
urn:ngsi-ld:Drone:102,1648115738,-51.25856399536133,1
urn:ngsi-ld:Drone:102,1648115739,-61.747074127197266,1
urn:ngsi-ld:Drone:102,1648115740,-79.64015007019043,1
urn:ngsi-ld:Drone:102,1648115741,-89.89620208740234,1
urn:ngsi-ld:Drone:102,1648115742,-81.6962718963623,1
urn:ngsi-ld:Drone:102,1648115743,-73.21786880493164,1
urn:ngsi-ld:Drone:102,1648115744,-77.64863967895508,1
urn:ngsi-ld:Drone:102,1648115745,-80.65438270568848,1
urn:ngsi-ld:Drone:102,1648115746,-72.54934310913086,1
urn:ngsi-ld:Drone:102,1648115747,-65.94967842102051,1
urn:ngsi-ld:Drone:102,1648115748,-79.98394966125488,1
urn:ngsi-ld:Drone:102,1648115749,-77.06141471862793,1
urn:ngsi-ld:Drone:102,1648115750,-79.92911338806152,1
urn:ngsi-ld:Drone:102,1648115751,-84.97047424316406,1
urn:ngsi-ld:Drone:102,1648115752,-89.65444564819336,1
urn:ngsi-ld:Drone:102,1648115753,-55.13572692871094,1
urn:ngsi-ld:Drone:102,1648115754,-84.40804481506348,1
urn:ngsi-ld:Drone:102,1648115755,-87.80670166015625,1
urn:ngsi-ld:Drone:102,1648115756,-75.55532455444336,1
urn:ngsi-ld:Drone:102,1648115757,-84.90681648254395,1
urn:ngsi-ld:Drone:102,1648115758,-91.13693237304688,1
urn:ngsi-ld:Drone:102,1648115759,-88.78493309020996,1
urn:ngsi-ld:Drone:102,1648115760,-82.27324485778809,1
urn:ngsi-ld:Drone:102,1648115761,-88.26279640197754,1
urn:ngsi-ld:Drone:102,1648115762,-80.15060424804688,1
urn:ngsi-ld:Drone:102,1648115763,-83.50849151611328,1
urn:ngsi-ld:Drone:102,1648115764,-82.14235305786133,1
urn:ngsi-ld:Drone:102,1648115765,-92.31233596801758,1
urn:ngsi-ld:Drone:102,1648115766,-90.01827239990234,1
urn:ngsi-ld:Drone:102,1648115767,-94.92802619934082,1
urn:ngsi-ld:Drone:102,1648115768,-100.87943077087402,1
urn:ngsi-ld:Drone:102,1648115769,-69.16141510009766,1
urn:ngsi-ld:Drone:102,1648115771,-80.24895191192627,2
urn:ngsi-ld:Drone:102,1648115772,-85.2820873260498,1
urn:ngsi-ld:Drone:102,1648115773,-90.36374092102051,1
urn:ngsi-ld:Drone:102,1648115774,-87.57233619689941,1
urn:ngsi-ld:Drone:102,1648115775,-92.86904335021973,1
urn:ngsi-ld:Drone:102,1648115776,-94.34223175048828,1
urn:ngsi-ld:Drone:102,1648115777,-81.25829696655273,1
urn:ngsi-ld:Drone:102,1648115778,-75.07061958312988,1
urn:ngsi-ld:Drone:102,1648115779,-90.81697463989258,1
urn:ngsi-ld:Drone:102,1648115780,-81.23159408569336,1
urn:ngsi-ld:Drone:102,1648115781,-61.73276901245117,1
urn:ngsi-ld:Drone:102,1648115782,-84.8393440246582,1
urn:ngsi-ld:Drone:102,1648115783,-91.97592735290527,1
urn:ngsi-ld:Drone:102,1648115784,-96.50707244873047,1
urn:ngsi-ld:Drone:102,1648115785,-84.98096466064453,1
urn:ngsi-ld:Drone:102,1648115786,-71.88582420349121,1
urn:ngsi-ld:Drone:102,1648115787,-88.72818946838379,1
urn:ngsi-ld:Drone:102,1648115788,-86.11202239990234,1
urn:ngsi-ld:Drone:102,1648115789,-92.87810325622559,1
urn:ngsi-ld:Drone:102,1648115790,-81.09545707702637,1
urn:ngsi-ld:Drone:102,1648115791,-79.04267311096191,1
urn:ngsi-ld:Drone:102,1648115792,-74.67436790466309,1
urn:ngsi-ld:Drone:102,1648115793,-92.2403335571289,1
urn:ngsi-ld:Drone:102,1648115794,-76.91478729248047,1
urn:ngsi-ld:Drone:102,1648115795,-105.2238941192627,1
urn:ngsi-ld:Drone:102,1648115796,-82.83114433288574,1
urn:ngsi-ld:Drone:102,1648115797,-94.47908401489258,1
urn:ngsi-ld:Drone:102,1648115798,-89.23053741455078,1
urn:ngsi-ld:Drone:102,1648115799,-92.50998497009277,1
urn:ngsi-ld:Drone:102,1648115800,-95.26944160461426,1
urn:ngsi-ld:Drone:102,1648115801,-75.39725303649902,1
urn:ngsi-ld:Drone:102,1648115802,-90.34085273742676,1
urn:ngsi-ld:Drone:102,1648115803,-71.80976867675781,1
urn:ngsi-ld:Drone:102,1648115804,-96.6331958770752,1
urn:ngsi-ld:Drone:102,1648115805,-102.14972496032715,1
urn:ngsi-ld:Drone:102,1648115806,-80.3217887878418,1
urn:ngsi-ld:Drone:102,1648115807,-90.29531478881836,1
urn:ngsi-ld:Drone:102,1648115808,-67.94142723083496,1
urn:ngsi-ld:Drone:102,1648115810,-86.2358808517456,2
urn:ngsi-ld:Drone:102,1648115811,-93.91665458679199,1
urn:ngsi-ld:Drone:102,1648115812,-91.63522720336914,1
urn:ngsi-ld:Drone:102,1648115813,-81.64191246032715,1
urn:ngsi-ld:Drone:102,1648115814,-79.21171188354492,1
urn:ngsi-ld:Drone:102,1648115815,-65.18244743347168,1
urn:ngsi-ld:Drone:102,1648115816,-74.45907592773438,1
urn:ngsi-ld:Drone:102,1648115817,-81.71701431274414,1
urn:ngsi-ld:Drone:102,1648115818,-86.5020751953125,1
urn:ngsi-ld:Drone:102,1648115819,-94.88558769226074,1
urn:ngsi-ld:Drone:102,1648115820,-84.61523056030273,1
urn:ngsi-ld:Drone:102,1648115821,-81.36320114135742,1
urn:ngsi-ld:Drone:102,1648115822,-65.15049934387207,1
urn:ngsi-ld:Drone:102,1648115823,-86.70186996459961,1
urn:ngsi-ld:Drone:102,1648115824,-70.03235816955566,1
urn:ngsi-ld:Drone:102,1648115825,-88.81211280822754,1
urn:ngsi-ld:Drone:102,1648115826,-71.68745994567871,1
urn:ngsi-ld:Drone:102,1648115827,-81.21395111083984,1
urn:ngsi-ld:Drone:102,1648115828,-90.2090072631836,1
urn:ngsi-ld:Drone:102,1648115829,-91.67361259460449,1
urn:ngsi-ld:Drone:102,1648115830,-85.2196216583252,1
urn:ngsi-ld:Drone:102,1648115831,-84.52057838439941,1
urn:ngsi-ld:Drone:102,1648115832,-95.27730941772461,1
urn:ngsi-ld:Drone:102,1648115833,-77.65460014343262,1
urn:ngsi-ld:Drone:102,1648115834,-92.18955039978027,1
urn:ngsi-ld:Drone:102,1648115835,-70.56903839111328,1
urn:ngsi-ld:Drone:102,1648115836,-83.87470245361328,1
urn:ngsi-ld:Drone:102,1648115837,-97.56803512573242,1
urn:ngsi-ld:Drone:102,1648115838,-78.29618453979492,1
urn:ngsi-ld:Drone:102,1648115839,-85.66784858703613,1
urn:ngsi-ld:Drone:102,1648115840,-102.21505165100098,1
urn:ngsi-ld:Drone:102,1648115841,-92.38147735595703,1
urn:ngsi-ld:Drone:102,1648115842,-91.43972396850586,1
urn:ngsi-ld:Drone:102,1648115843,-101.46474838256836,1
urn:ngsi-ld:Drone:102,1648115844,-70.7089900970459,1
urn:ngsi-ld:Drone:102,1648115845,-90.29722213745117,1
