ts,cpu1,cpu2,cpu3,cpu4,total,available,percent,used,free,active,inactive,read_count,write_count,read_bytes,write_bytes,read_time,write_timelo_bytes_sent,lo_bytes_recv,lo_packets_sent,lo_packets_recv,ens3_bytes_sent,ens3_bytes_recv,ens3_packets_sent,ens3_packets_recv,docker0_bytes_sent,docker0_bytes_recv,docker0_packets_sent,docker0_packets_recv,br-e6ac0c9a60bf_bytes_sent,br-e6ac0c9a60bf_bytes_recv,br-e6ac0c9a60bf_packets_sent,br-e6ac0c9a60bf_packets_recv,vethc2e4129_bytes_sent,vethc2e4129_bytes_recv,vethc2e4129_packets_sent,vethc2e4129_packets_recv,vethf3e70a1_bytes_sent,vethf3e70a1_bytes_recv,vethf3e70a1_packets_sent,vethf3e70a1_packets_recv,vethe5e057b_bytes_sent,vethe5e057b_bytes_recv,vethe5e057b_packets_sent,vethe5e057b_packets_recv,veth5ac51d4_bytes_sent,veth5ac51d4_bytes_recv,veth5ac51d4_packets_sent,veth5ac51d4_packets_recv,veth26967c2_bytes_sent,veth26967c2_bytes_recv,veth26967c2_packets_sent,veth26967c2_packets_recv,vethdda59fb_bytes_sent,vethdda59fb_bytes_recv,vethdda59fb_packets_sent,vethdda59fb_packets_recv,veth13e81f4_bytes_sent,veth13e81f4_bytes_recv,veth13e81f4_packets_sent,veth13e81f4_packets_recv,vetha3f20d0_bytes_sent,vetha3f20d0_bytes_recv,vetha3f20d0_packets_sent,vetha3f20d0_packets_recv,veth88f56d4_bytes_sent,veth88f56d4_bytes_recv,veth88f56d4_packets_sent,veth88f56d4_packets_recv,
1648023672.3177075,0.0,0.0,0.0,0.0,16780898304,13783425024,17.9,2648936448,4145721344,1978093568,9670467584,26413,2969998,1163734016,31746135040,6486,3681470,18451804,18451804,139943,139943,132161069,1807198047,591139,1714796,0,0,0,0,74197896,86122231,611715,612296,17003699,0,77825,0,17007226,3812,77872,45,17012559,4946,77853,37,314346300,266569509,1078632,742551,18820345,14415,78038,224,17002227,0,77816,0,20464936,1216525,89419,12785,306667034,303255874,1134056,1106078,116391854,152609512,611291,798164,
1648023672.570685,0.0,0.0,0.0,0.0,16780898304,13783359488,17.9,2649001984,4145655808,1978093568,9670467584,26413,2969998,1163734016,31746135040,6486,3681470,18451804,18451804,139943,139943,132161069,1807198047,591139,1714796,0,0,0,0,74197896,86122231,611715,612296,17003699,0,77825,0,17007226,3812,77872,45,17012559,4946,77853,37,314346300,266569509,1078632,742551,18820345,14415,78038,224,17002227,0,77816,0,20464936,1216525,89419,12785,306667034,303255874,1134056,1106078,116391854,152609512,611291,798164,
1648023672.8237302,0.0,0.0,3.8,0.0,16780898304,13783478272,17.9,2648891392,4145737728,1978126336,9670549504,26413,2969998,1163734016,31746135040,6486,3681470,18451804,18451804,139943,139943,132161069,1807198047,591139,1714796,0,0,0,0,74197896,86122231,611715,612296,17003699,0,77825,0,17007226,3812,77872,45,17012559,4946,77853,37,314346300,266569509,1078632,742551,18820345,14415,78038,224,17002227,0,77816,0,20464936,1216525,89419,12785,306667034,303255874,1134056,1106078,116391854,152609512,611291,798164,
1648023673.0761757,16.0,21.7,48.0,12.0,16780898304,13783781376,17.9,2648563712,4145963008,1978126336,9670692864,26413,2969998,1163734016,31746135040,6486,3681470,18451804,18451804,139943,139943,132162257,1807200931,591157,1714815,0,0,0,0,74203134,86126787,611756,612338,17003699,0,77825,0,17007226,3812,77872,45,17012559,4946,77853,37,314382232,266604793,1078834,742668,18820345,14415,78038,224,17002227,0,77816,0,20464936,1216525,89419,12785,306683541,303273409,1134115,1106142,116423732,152640916,611428,798382,
1648023673.3285356,92.0,44.0,32.0,36.4,16780898304,13813608448,17.7,2618748928,4174798848,1978134528,9642442752,26413,2970006,1163734016,31746249728,6486,3681477,18451804,18451804,139943,139943,132162785,1807205814,591165,1714823,0,0,0,0,74217234,86142896,611861,612454,17003699,0,77825,0,17007226,3812,77872,45,17012559,4946,77853,37,314503171,266730079,1079404,743057,18820345,14415,78038,224,17002227,0,77816,0,20464936,1216525,89419,12785,306754921,303347882,1134387,1106417,116527191,152740568,611843,798986,
1648023673.5801947,96.2,45.8,50.0,56.0,16780898304,13807869952,17.7,2624442368,4167360512,1978155008,9649364992,26413,2970065,1163734016,31772230656,6486,3683266,18451804,18451804,139943,139943,132163247,1807210654,591172,1714830,0,0,0,0,74241201,86175709,612072,612686,17003699,0,77825,0,17007226,3812,77872,45,17012559,4946,77853,37,314689285,266910235,1080140,743569,18820345,14415,78038,224,17002227,0,77816,0,20464936,1216525,89419,12785,306911864,303501616,1134964,1106981,116655383,152890021,612399,799800,
1648023673.831726,91.7,57.7,68.0,44.0,16780898304,13798453248,17.8,2633887744,4155965440,1978187776,9660321792,26413,2970071,1163734016,31772312576,6486,3683270,18451804,18451804,139943,139943,132163643,1807215837,591178,1714836,0,0,0,0,74271365,86219747,612342,612997,17003699,0,77825,0,17007226,3812,77872,45,17012559,4946,77853,37,314901907,267095405,1080856,744108,18820345,14415,78038,224,17002227,0,77816,0,20464936,1216525,89419,12785,307121067,303709829,1135752,1107744,116773710,153055084,613024,800669,
1648023674.083174,92.3,66.7,56.0,39.1,16780898304,13836034048,17.5,2596294656,4192243712,1978195968,9624084480,26413,2970079,1163734016,31772402688,6486,3683274,18451804,18451804,139943,139943,132164039,1807220817,591184,1714842,0,0,0,0,74296708,86254120,612566,613236,17003699,0,77825,0,17007226,3812,77872,45,17012559,4946,77853,37,315098313,267287329,1081634,744653,18820345,14415,78038,224,17002227,0,77816,0,20464936,1216525,89419,12785,307290375,303872187,1136350,1108338,116911108,153216224,613622,801518,
1648023674.3346534,60.0,25.0,42.3,80.0,16780898304,13835591680,17.6,2596712448,4190277632,1978208256,9626308608,26413,2970082,1163734016,31772447744,6486,3683276,18451804,18451804,139943,139943,132164435,1807225456,591190,1714848,0,0,0,0,74319303,86285970,612761,613461,17003699,0,77825,0,17007226,3812,77872,45,17012559,4946,77853,37,315264473,267437539,1082253,745098,18820345,14415,78038,224,17002227,0,77816,0,20464936,1216525,89419,12785,307417323,304017831,1136851,1108839,117009957,153324732,614073,802173,
1648023674.5859067,88.9,70.8,40.0,61.5,16780898304,13821145088,17.6,2611187712,4173889536,1978228736,9640816640,26413,2970090,1163734016,31772554240,6486,3683282,18451804,18451804,139943,139943,132164831,1807230310,591196,1714854,0,0,0,0,74350314,86331660,613044,613781,17003699,0,77825,0,17007226,3812,77872,45,17012559,4946,77853,37,315492080,267654151,1083082,745695,18820345,14415,78038,224,17002227,0,77816,0,20464936,1216525,89419,12785,307599608,304225428,1137567,1109576,117155227,153474844,614695,803043,
