ts,cpu1,cpu2,cpu3,cpu4,total,available,percent,used,free,active,inactive,read_count,write_count,read_bytes,write_bytes,read_time,write_timelo_bytes_sent,lo_bytes_recv,lo_packets_sent,lo_packets_recv,ens3_bytes_sent,ens3_bytes_recv,ens3_packets_sent,ens3_packets_recv,docker0_bytes_sent,docker0_bytes_recv,docker0_packets_sent,docker0_packets_recv,br-e6ac0c9a60bf_bytes_sent,br-e6ac0c9a60bf_bytes_recv,br-e6ac0c9a60bf_packets_sent,br-e6ac0c9a60bf_packets_recv,vethc2e4129_bytes_sent,vethc2e4129_bytes_recv,vethc2e4129_packets_sent,vethc2e4129_packets_recv,vethf3e70a1_bytes_sent,vethf3e70a1_bytes_recv,vethf3e70a1_packets_sent,vethf3e70a1_packets_recv,vethe5e057b_bytes_sent,vethe5e057b_bytes_recv,vethe5e057b_packets_sent,vethe5e057b_packets_recv,veth5ac51d4_bytes_sent,veth5ac51d4_bytes_recv,veth5ac51d4_packets_sent,veth5ac51d4_packets_recv,veth26967c2_bytes_sent,veth26967c2_bytes_recv,veth26967c2_packets_sent,veth26967c2_packets_recv,vethdda59fb_bytes_sent,vethdda59fb_bytes_recv,vethdda59fb_packets_sent,vethdda59fb_packets_recv,veth13e81f4_bytes_sent,veth13e81f4_bytes_recv,veth13e81f4_packets_sent,veth13e81f4_packets_recv,veth0546c36_bytes_sent,veth0546c36_bytes_recv,veth0546c36_packets_sent,veth0546c36_packets_recv,veth5b4aac4_bytes_sent,veth5b4aac4_bytes_recv,veth5b4aac4_packets_sent,veth5b4aac4_packets_recv,
1648116416.355453,32.0,39.1,30.4,20.8,16780898304,13483483136,19.6,2948857856,3923619840,2114813952,9749430272,38931,3725181,1335304192,39355024384,8982,4649045,20017592,20017592,148392,148392,529986299,1832927318,904985,1973714,0,0,0,0,123182431,151957969,1048040,1081789,26164059,0,119576,0,26167516,3812,119622,45,26926368,1275642,125589,4899,621251873,527994637,2306718,1484246,27980635,14415,119788,224,26162612,0,119567,0,32300491,5096087,143859,25345,188597905,190697028,686726,726996,98063793,134031223,508142,769011,
1648116416.6082575,38.5,46.2,34.6,16.7,16780898304,13483102208,19.7,2949181440,3923005440,2114822144,9749622784,38931,3725186,1335304192,39355077632,8982,4649049,20017592,20017592,148392,148392,529987025,1832928852,904996,1973725,0,0,0,0,123188916,151966982,1048102,1081860,26164489,0,119578,0,26167946,3812,119624,45,26926798,1275642,125591,4899,621293581,528029547,2306885,1484342,27981065,14415,119790,224,26163042,0,119569,0,32300921,5096087,143861,25345,188635837,190736453,686865,727142,98086197,134061164,508255,769191,
1648116416.860538,33.3,16.7,44.4,16.0,16780898304,13483298816,19.7,2949017600,3922812928,2114830336,9750048768,38931,3725193,1335304192,39355130880,8982,4649053,20017592,20017592,148392,148392,529987553,1832930058,905004,1973733,0,0,0,0,123195943,151977646,1048170,1081940,26164489,0,119578,0,26167946,3812,119624,45,26926798,1275642,125591,4899,621339751,528068601,2307046,1484446,27981065,14415,119790,224,26163042,0,119569,0,32300921,5096087,143861,25345,188681333,190783961,687027,727310,98108897,134093725,508375,769374,
1648116417.113171,24.0,11.5,43.5,16.0,16780898304,13483524096,19.6,2948788224,3922780160,2114834432,9750335488,38931,3725198,1335304192,39355184128,8982,4649062,20017592,20017592,148392,148392,529988213,1832931440,905014,1973743,0,0,0,0,123201641,151985754,1048224,1082005,26164489,0,119578,0,26167946,3812,119624,45,26926798,1275642,125591,4899,621378852,528101754,2307189,1484535,27981065,14415,119790,224,26163042,0,119569,0,32300921,5096087,143861,25345,188717691,190821729,687150,727442,98129000,134121686,508480,769535,
1648116417.3657298,44.0,37.5,20.8,26.1,16780898304,13483466752,19.6,2948861952,3922296832,2114842624,9750810624,38931,3725204,1335304192,39355237376,8982,4649066,20017592,20017592,148392,148392,529988915,1832932980,905025,1973754,0,0,0,0,123210292,151998383,1048309,1082100,26164489,0,119578,0,26167946,3812,119624,45,26926798,1275642,125591,4899,621430890,528146262,2307378,1484656,27981065,14415,119790,224,26163042,0,119569,0,32300921,5096087,143861,25345,188768217,190875062,687337,727637,98156226,134158943,508624,769749,
1648116417.6180756,34.6,32.0,23.1,20.0,16780898304,13481906176,19.7,2950377472,3920490496,2114854912,9752436736,38931,3725210,1335304192,39355278336,8982,4649071,20017592,20017592,148392,148392,529989509,1832934221,905034,1973763,0,0,0,0,123216324,152007240,1048367,1082168,26164489,0,119578,0,26167946,3812,119624,45,26926798,1275642,125591,4899,621470241,528179897,2307524,1484748,27981065,14415,119790,224,26163042,0,119569,0,32300921,5096087,143861,25345,188805516,190913827,687471,727773,98176670,134187414,508730,769917,
1648116417.8697543,43.5,24.0,21.7,20.8,16780898304,13482074112,19.7,2950225920,3920265216,2114863104,9752903680,38931,3725214,1335304192,39355331584,8982,4649075,20017592,20017592,148392,148392,529990235,1832935835,905045,1973774,0,0,0,0,123223933,152018062,1048440,1082251,26164698,0,119579,0,26168155,3812,119625,45,26927007,1275642,125592,4899,621519854,528221010,2307720,1484861,27981274,14415,119791,224,26163251,0,119570,0,32301130,5096087,143862,25345,188851454,190962261,687638,727955,98201956,134222757,508861,770124,
1648116418.1231682,23.1,20.0,47.8,23.1,16780898304,13481607168,19.7,2950672384,3919519744,2114863104,9753247744,38931,3725214,1335304192,39355331584,8982,4649075,20017592,20017592,148392,148392,529990895,1832937205,905055,1973784,0,0,0,0,123230927,152027926,1048509,1082327,26164698,0,119579,0,26168155,3812,119625,45,26927007,1275642,125592,4899,621564030,528258827,2307883,1484962,27981274,14415,119791,224,26163251,0,119570,0,32301130,5096087,143862,25345,188893410,191005127,687795,728103,98224873,134254752,508974,770314,
1648116418.376044,24.0,16.7,60.0,26.9,16780898304,13481406464,19.7,2950868992,3918938112,2114863104,9753661440,38931,3725214,1335304192,39355331584,8982,4649075,20017592,20017592,148392,148392,529991621,1832938837,905066,1973795,0,0,0,0,123239241,152039496,1048590,1082413,26164698,0,119579,0,26168155,3812,119625,45,26927007,1275642,125592,4899,621617211,528303777,2308082,1485085,27981274,14415,119791,224,26163251,0,119570,0,32301130,5096087,143862,25345,188945190,191057956,687984,728294,98252085,134293606,509115,770534,
1648116418.6289594,40.0,20.8,34.6,16.0,16780898304,13479956480,19.7,2952388608,3917164544,2114863104,9755193344,38931,3725214,1335304192,39355331584,8982,4649075,20017592,20017592,148392,148392,529992215,1832940082,905075,1973804,0,0,0,0,123244497,152046336,1048641,1082465,26164698,0,119579,0,26168155,3812,119625,45,26927007,1275642,125592,4899,621647891,528329812,2308201,1485156,27981274,14415,119791,224,26163251,0,119570,0,32301130,5096087,143862,25345,188972980,191087697,688090,728401,98268317,134314844,509199,770666,
1648116418.8829165,37.5,28.0,50.0,26.9,16780898304,13479346176,19.7,2952998912,3916324864,2114863104,9755525120,38931,3725214,1335304192,39355331584,8982,4649075,20017592,20017592,148392,148392,529992875,1832941575,905085,1973814,0,0,0,0,123252883,152059011,1048722,1082561,26164698,0,119579,0,26168155,3812,119625,45,26927007,1275642,125592,4899,621704989,528379409,2308413,1485286,27981274,14415,119791,224,26163251,0,119570,0,32301130,5096087,143862,25345,189029854,191145411,688284,728616,98296889,134355710,509348,770891,
1648116419.1357718,21.7,37.5,29.2,23.1,16780898304,13479108608,19.7,2953232384,3915911168,2114859008,9755697152,38931,3725214,1335304192,39355331584,8982,4649075,20017592,20017592,148392,148392,529993535,1832942949,905095,1973824,0,0,0,0,123259815,152068872,1048790,1082637,26164698,0,119579,0,26168155,3812,119625,45,26927007,1275642,125592,4899,621747754,528414509,2308569,1485384,27981274,14415,119791,224,26163251,0,119570,0,32301130,5096087,143862,25345,189068282,191187513,688432,728760,98318895,134385700,509459,771072,
1648116419.3889043,25.0,46.2,34.8,25.0,16780898304,13479362560,19.7,2952978432,3915776000,2114859008,9756102656,38931,3725214,1335304192,39355331584,8982,4649075,20017592,20017592,148392,148392,529994261,1832944573,905106,1973835,0,0,0,0,123267989,152080496,1048869,1082724,26164698,0,119579,0,26168155,3812,119625,45,26927007,1275642,125592,4899,621799732,528458893,2308757,1485504,27981274,14415,119791,224,26163251,0,119570,0,32301130,5096087,143862,25345,189118460,191238935,688617,728937,98345531,134423354,509595,771292,
1648116419.6427436,20.0,26.9,50.0,23.1,16780898304,13479448576,19.7,2952847360,3915358208,2114863104,9756864512,38931,3725214,1335304192,39355331584,8982,4649075,20017592,20017592,148392,148392,529994855,1832945811,905115,1973844,0,0,0,0,123273661,152088344,1048924,1082784,26164698,0,119579,0,26168155,3812,119625,45,26927007,1275642,125592,4899,621835927,528490104,2308895,1485590,27981274,14415,119791,224,26163251,0,119570,0,32301130,5096087,143862,25345,189151791,191273327,688739,729057,98365204,134449966,509695,771451,
1648116419.8975096,20.8,18.2,60.0,23.1,16780898304,13478158336,19.7,2954129408,3913682944,2114863104,9758609408,38931,3725426,1335304192,39356363776,8982,4839591,20017592,20017592,148392,148392,529995515,1832947306,905125,1973854,0,0,0,0,123282511,152100818,1049012,1082876,26164907,0,119580,0,26168364,3812,119626,45,26927216,1275642,125593,4899,621891147,528534923,2309102,1485708,27981483,14415,119792,224,26163460,0,119571,0,32301339,5096087,143863,25345,189206141,191331159,688937,729281,98391083,134487049,509835,771655,
1648116420.1503072,13.0,25.0,46.2,8.7,16780898304,13478215680,19.7,2954063872,3913543680,2114871296,9758826496,38931,3725431,1335304192,39356462080,8982,4839600,20017592,20017592,148392,148392,529996109,1832948550,905134,1973863,0,0,0,0,123288255,152108665,1049068,1082936,26164907,0,119580,0,26168364,3812,119626,45,26927216,1275642,125593,4899,621927913,528565772,2309252,1485792,27981483,14415,119792,224,26163460,0,119571,0,32301339,5096087,143863,25345,189239280,191366738,689056,729419,98410598,134512984,509936,771807,
1648116420.4027362,29.2,30.8,41.7,31.0,16780898304,13478244352,19.7,2954256384,3913125888,2114875392,9759326208,38931,3725439,1335304192,39356548096,8982,4839606,20017592,20017592,148392,148392,529996835,1832950179,905145,1973874,0,0,0,0,123296698,152120341,1049151,1083024,26164907,0,119580,0,26168364,3812,119626,45,26927216,1275642,125593,4899,621978991,528608887,2309434,1485908,27981483,14415,119792,224,26163460,0,119571,0,32301339,5096087,143863,25345,189289201,191418622,689237,729603,98436366,134549217,510074,772013,
1648116420.6561873,20.8,23.1,53.8,20.0,16780898304,13478002688,19.7,2954330112,3912585216,2114887680,9759703040,38931,3725443,1335304192,39356556288,8982,4839609,20017592,20017592,148392,148392,529997429,1832951425,905154,1973883,0,0,0,0,123302933,152128987,1049212,1083088,26164907,0,119580,0,26168364,3812,119626,45,26927216,1275642,125593,4899,622019118,528642588,2309585,1486001,27981483,14415,119792,224,26163460,0,119571,0,32301339,5096087,143863,25345,189326559,191457312,689372,729738,98457081,134578333,510184,772184,
1648116420.9087436,46.2,20.0,48.0,17.4,16780898304,13476564992,19.7,2955735040,3910746112,2114904064,9761439744,38931,3725451,1335304192,39356646400,8982,4839622,20017592,20017592,148392,148392,529998089,1832953002,905164,1973893,0,0,0,0,123310914,152140609,1049288,1083175,26164907,0,119580,0,26168364,3812,119626,45,26927216,1275642,125593,4899,622070394,528686548,2309770,1486118,27981483,14415,119792,224,26163460,0,119571,0,32301339,5096087,143863,25345,189376019,191509590,689546,729928,98483694,134614303,510323,772386,
1648116421.16181,26.9,12.5,45.8,19.2,16780898304,13476409344,19.7,2955886592,3910328320,2114904064,9761824768,38931,3725455,1335304192,39356654592,8982,4839624,20017592,20017592,148392,148392,529998617,1832954246,905172,1973902,0,0,0,0,123316592,152148405,1049343,1083234,26164907,0,119580,0,26168364,3812,119626,45,26927216,1275642,125593,4899,622105552,528716124,2309903,1486198,27981483,14415,119792,224,26163460,0,119571,0,32301339,5096087,143863,25345,189409291,191544246,689667,730052,98501738,134639489,510417,772534,
1648116421.4160955,17.4,29.6,59.3,16.7,16780898304,13476229120,19.7,2956070912,3909746688,2114912256,9762267136,38931,3725463,1335304192,39356744704,8982,4839631,20017592,20017592,148392,148392,529999343,1832955740,905183,1973912,0,0,0,0,123325177,152161087,1049427,1083330,26164907,0,119580,0,26168364,3812,119626,45,26927216,1275642,125593,4899,622161797,528764209,2310106,1486328,27981483,14415,119792,224,26163460,0,119571,0,32301339,5096087,143863,25345,189463363,191600296,689863,730249,98530475,134679849,510565,772766,
1648116421.6689906,13.0,12.5,45.8,16.0,16780898304,13476552704,19.7,2955759616,3909779456,2114928640,9762553856,38931,3725468,1335304192,39356789760,8982,4839636,20017592,20017592,148392,148392,530000003,1832957121,905193,1973922,0,0,0,0,123330808,152169195,1049480,1083395,26164907,0,119580,0,26168364,3812,119626,45,26927216,1275642,125593,4899,622198564,528795778,2310249,1486416,27981483,14415,119792,224,26163460,0,119571,0,32301339,5096087,143863,25345,189496371,191635018,689980,730374,98550729,134706974,510669,772929,
1648116421.9229474,39.1,13.6,34.6,19.2,16780898304,13472555008,19.7,2959753216,3905392640,2114936832,9766662144,38931,3725475,1335304192,39356843008,8982,4839640,20017592,20017592,148392,148392,530000663,1832958614,905203,1973932,0,0,0,0,123338771,152180714,1049557,1083480,26164907,0,119580,0,26168364,3812,119626,45,26927216,1275642,125593,4899,622249485,528839442,2310428,1486532,27981483,14415,119792,224,26163460,0,119571,0,32301339,5096087,143863,25345,189546094,191686703,690158,730555,98576830,134743116,510805,773133,
1648116422.1758063,20.0,41.7,20.0,25.0,16780898304,13471281152,19.7,2961035264,3903844352,2114936832,9768398848,38931,3725480,1335304192,39356888064,8982,4839643,20017592,20017592,148392,148392,530001257,1832959860,905212,1973941,0,0,0,0,123344517,152188509,1049613,1083539,26164907,0,119580,0,26168364,3812,119626,45,26927216,1275642,125593,4899,622284735,528869380,2310559,1486614,27981483,14415,119792,224,26163460,0,119571,0,32301339,5096087,143863,25345,189579236,191721226,690277,730677,98595436,134768528,510904,773281,
1648116422.4291449,41.7,30.8,36.0,26.9,16780898304,13471141888,19.7,2961166336,3903295488,2114953216,9768837120,38931,3725488,1335304192,39357002752,8982,4839649,20017592,20017592,148392,148392,530001851,1832961304,905221,1973950,0,0,0,0,123353170,152200982,1049698,1083631,26164907,0,119580,0,26168364,3812,119626,45,26927216,1275642,125593,4899,622339724,528915834,2310754,1486738,27981483,14415,119792,224,26163460,0,119571,0,32301339,5096087,143863,25345,189633311,191777671,690473,730880,98622610,134806975,511047,773495,
1648116422.680946,34.8,30.8,28.0,20.0,16780898304,13471440896,19.7,2960859136,3903328256,2114961408,9769140224,38931,3725493,1335304192,39357047808,8982,4839652,20017592,20017592,148392,148392,530002511,1832962686,905231,1973960,0,0,0,0,123359000,152208933,1049754,1083693,26164907,0,119580,0,26168364,3812,119626,45,26927216,1275642,125593,4899,622376873,528947759,2310902,1486828,27981483,14415,119792,224,26163460,0,119571,0,32301339,5096087,143863,25345,189666583,191812128,690594,731001,98643155,134834548,511152,773664,
1648116422.9339874,44.4,29.2,21.7,25.0,16780898304,13470822400,19.7,2961510400,3902328832,2114961408,9769566208,38931,3725500,1335304192,39357105152,8982,4839657,20017592,20017592,148392,148392,530003105,1832964170,905240,1973970,0,0,0,0,123366888,152220551,1049830,1083780,26164907,0,119580,0,26168364,3812,119626,45,26927216,1275642,125593,4899,622426828,528990154,2311074,1486940,27981483,14415,119792,224,26163460,0,119571,0,32301339,5096087,143863,25345,189716223,191863940,690771,731184,98667912,134869641,511283,773860,
1648116423.1871014,31.8,36.0,14.8,22.2,16780898304,13470777344,19.7,2961543168,3902005248,2114977792,9769861120,38931,3725505,1335304192,39357150208,8982,4839660,20017592,20017592,148392,148392,530003765,1832965408,905250,1973979,0,0,0,0,123372560,152228503,1049885,1083842,26164907,0,119580,0,26168364,3812,119626,45,26927216,1275642,125593,4899,622461946,529019796,2311203,1487021,27981483,14415,119792,224,26163460,0,119571,0,32301339,5096087,143863,25345,189749555,191898464,690893,731306,98686082,134895243,511379,774011,
1648116423.4413724,30.8,52.0,37.5,26.9,16780898304,13469368320,19.7,2962931712,3900231680,2114985984,9771651072,38931,3725510,1335304192,39357195264,8982,4839664,20017592,20017592,148392,148392,530004293,1832966707,905258,1973987,0,0,0,0,123380499,152239916,1049963,1083925,26164907,0,119580,0,26168364,3812,119626,45,26927216,1275642,125593,4899,622514672,529064118,2311406,1487140,27981483,14415,119792,224,26163460,0,119571,0,32301339,5096087,143863,25345,189799404,191951335,691073,731505,98712619,134931798,511516,774218,
1648116423.694286,56.0,20.8,28.6,13.0,16780898304,13469122560,19.7,2963173376,3899715584,2114985984,9771937792,38931,3725517,1335304192,39357244416,8982,4839668,20017592,20017592,148392,148392,530004953,1832968082,905268,1973997,0,0,0,0,123386364,152247948,1050020,1083989,26164907,0,119580,0,26168364,3812,119626,45,26927216,1275642,125593,4899,622551833,529096598,2311551,1487230,27981483,14415,119792,224,26163460,0,119571,0,32301339,5096087,143863,25345,189832670,191985925,691194,731628,98733820,134959505,511623,774386,
1648116423.9474912,64.0,29.6,30.8,25.0,16780898304,13469294592,19.7,2963017728,3899457536,2114994176,9772400640,38931,3725522,1335304192,39357297664,8982,4839672,20017592,20017592,148392,148392,530005679,1832969710,905279,1974008,0,0,0,0,123395031,152260578,1050104,1084084,26164907,0,119580,0,26168364,3812,119626,45,26927216,1275642,125593,4899,622607130,529143410,2311747,1487356,27981483,14415,119792,224,26163460,0,119571,0,32301339,5096087,143863,25345,189886608,192041975,691388,731825,98761498,134998763,511769,774609,
1648116424.2073805,33.3,24.0,34.8,24.0,16780898304,13468762112,19.7,2963533824,3898650624,2115010560,9772716032,38931,3725529,1335304192,39357350912,8982,4839677,20017592,20017592,148392,148392,530006273,1832971089,905288,1974018,0,0,0,0,123401347,152269432,1050165,1084152,26164907,0,119580,0,26168364,3812,119626,45,26927216,1275642,125593,4899,622646093,529176687,2311888,1487446,27981483,14415,119792,224,26163460,0,119571,0,32301339,5096087,143863,25345,189924160,192080599,691526,731959,98781606,135026975,511872,774774,
1648116424.460302,30.8,58.3,24.0,25.0,16780898304,13467688960,19.7,2964627456,3897135104,2115018752,9774571520,38931,3725534,1335304192,39357400064,8982,4839680,20017592,20017592,148392,148392,530007065,1832972712,905300,1974029,0,0,0,0,123410075,152282219,1050250,1084250,26164907,0,119580,0,26168364,3812,119626,45,26927216,1275642,125593,4899,622701215,529223499,2312081,1487572,27981483,14415,119792,224,26163460,0,119571,0,32301339,5096087,143863,25345,189978292,192136650,691723,732156,98809147,135066338,512016,774998,
1648116424.712879,13.0,29.2,33.3,12.0,16780898304,13467693056,19.7,2964586496,3896909824,2115026944,9774804992,38931,3725541,1335304192,39357449216,8982,4839685,20017592,20017592,148392,148392,530007593,1832973821,905308,1974037,0,0,0,0,123414991,152289963,1050297,1084308,26164907,0,119580,0,26168364,3812,119626,45,26927216,1275642,125593,4899,622737100,529254348,2312218,1487656,27981483,14415,119792,224,26163460,0,119571,0,32301339,5096087,143863,25345,190010952,192171108,691837,732277,98828249,135092318,512112,775151,
1648116424.9655077,73.1,21.7,30.4,33.3,16780898304,13467303936,19.7,2965024768,3896070144,2115035136,9775349760,38931,3725546,1335304192,39357498368,8982,4839696,20017592,20017592,148392,148392,530009021,1832976060,905324,1974053,0,0,0,0,123425666,152304861,1050399,1084424,26164907,0,119580,0,26168364,3812,119626,45,26927216,1275642,125593,4899,622803518,529312059,2312464,1487810,27981483,14415,119792,224,26163460,0,119571,0,32301339,5096087,143863,25345,190076760,192237297,692068,732520,98862663,135140905,512294,775427,
1648116425.2177937,21.7,8.7,71.4,25.0,16780898304,13466177536,19.8,2966142976,3894296576,2115051520,9777033216,38931,3725555,1335304192,39357613056,8982,4839702,20017592,20017592,148392,148392,530010209,1832978565,905342,1974071,0,0,0,0,123438110,152323678,1050518,1084570,26164907,0,119580,0,26168364,3812,119626,45,26927216,1275642,125593,4899,622884340,529380070,2312751,1487996,27981483,14415,119792,224,26163460,0,119571,0,32301339,5096087,143863,25345,190151524,192318945,692335,732812,98904861,135197447,512515,775751,
1648116425.4695232,24.0,40.0,25.0,29.2,16780898304,13465886720,19.8,2966413312,3893456896,2115051520,9778077696,38931,3725561,1335304192,39357694976,8982,4839707,20017592,20017592,148392,148392,530011463,1832981324,905361,1974090,0,0,0,0,123451311,152343407,1050643,1084722,26164907,0,119580,0,26168364,3812,119626,45,26927216,1275642,125593,4899,622967695,529452399,2313026,1488190,27981483,14415,119792,224,26163460,0,119571,0,32301339,5096087,143863,25345,190233822,192405812,692623,733125,98948447,135256146,512748,776067,
1648116425.7211566,20.0,56.0,18.2,28.0,16780898304,13465894912,19.8,2966433792,3892908032,2115076096,9778679808,38931,3725569,1335304192,39357785088,8982,4839721,20017592,20017592,148392,148392,530012453,1832983422,905376,1974105,0,0,0,0,123460663,152357448,1050731,1084833,26164907,0,119580,0,26168364,3812,119626,45,26927216,1275642,125593,4899,623033093,529509489,2313257,1488346,27981483,14415,119792,224,26163460,0,119571,0,32301339,5096087,143863,25345,190295172,192469297,692836,733346,98983225,135303340,512924,776333,
1648116425.9736423,43.5,16.7,53.6,36.0,16780898304,13464670208,19.8,2967670784,3890974720,2115100672,9780801536,38931,3725575,1335304192,39357875200,8982,4839725,20017592,20017592,148392,148392,530013575,1832985919,905393,1974122,0,0,0,0,123473706,152377073,1050856,1084983,26164907,0,119580,0,26168364,3812,119626,45,26927216,1275642,125593,4899,623112097,529578121,2313516,1488530,27981483,14415,119792,224,26163460,0,119571,0,32301339,5096087,143863,25345,190374156,192553058,693119,733651,99024618,135359010,513145,776632,
1648116426.2253964,44.4,40.0,21.7,29.2,16780898304,13464309760,19.8,2968002560,3890135040,2115108864,9781325824,38931,3725582,1335304192,39357924352,8982,4839729,20017592,20017592,148392,148392,530014763,1832988420,905411,1974140,0,0,0,0,123484190,152391917,1050955,1085098,26164907,0,119580,0,26168364,3812,119626,45,26927216,1275642,125593,4899,623179039,529635935,2313763,1488690,27981483,14415,119792,224,26163460,0,119571,0,32301339,5096087,143863,25345,190436122,192617946,693339,733882,99061307,135407875,513337,776916,
1648116426.4776044,28.0,68.0,30.8,38.5,16780898304,13464412160,19.8,2967871488,3889651712,2115117056,9781989376,38931,3725587,1335304192,39357973504,8982,4839732,20017592,20017592,148392,148392,530015819,1832990808,905427,1974156,0,0,0,0,123497110,152411589,1051079,1085249,26164907,0,119580,0,26168364,3812,119626,45,26927216,1275642,125593,4899,623264479,529709171,2314066,1488886,27981483,14415,119792,224,26163460,0,119571,0,32301339,5096087,143863,25345,190518750,192704338,693633,734188,99104785,135468659,513560,777261,
1648116426.7291348,20.0,29.2,45.8,30.8,16780898304,13462847488,19.8,2969448448,3887620096,2115125248,9783865344,38931,3725592,1335304192,39358018560,8982,4839736,20017592,20017592,148392,148392,530016941,1832993129,905444,1974173,0,0,0,0,123507757,152427645,1051180,1085376,26164907,0,119580,0,26168364,3812,119626,45,26927216,1275642,125593,4899,623333087,529768689,2314303,1489048,27981483,14415,119792,224,26163460,0,119571,0,32301339,5096087,143863,25345,190584270,192773976,693860,734441,99141388,135517421,513754,777530,
1648116426.980855,20.8,17.4,66.7,20.8,16780898304,13462695936,19.8,2969612288,3886813184,2115141632,9784582144,38931,3725601,1335304192,39358149632,8982,4839743,20017592,20017592,148392,148392,530017997,1832995564,905460,1974190,0,0,0,0,123520315,152446266,1051301,1085518,26164907,0,119580,0,26168364,3812,119626,45,26927216,1275642,125593,4899,623412309,529836959,2314569,1489230,27981483,14415,119792,224,26163460,0,119571,0,32301339,5096087,143863,25345,190662691,192856415,694138,734737,99182085,135573103,513971,777834,
1648116427.2327347,28.0,53.8,37.5,25.0,16780898304,13461970944,19.8,2970337280,3885617152,2115158016,9785102336,38931,3725606,1335304192,39358198784,8982,4839746,20017592,20017592,148392,148392,530019119,1832997750,905477,1974206,0,0,0,0,123530390,152461163,1051397,1085634,26164907,0,119580,0,26168364,3812,119626,45,26927216,1275642,125593,4899,623479003,529895318,2314812,1489390,27981483,14415,119792,224,26163460,0,119571,0,32301339,5096087,143863,25345,190724466,192922088,694356,734980,99218770,135620671,514158,778099,
1648116427.4844987,54.2,29.2,32.0,29.2,16780898304,13460766720,19.8,2971533312,3883683840,2115166208,9787293696,38931,3725614,1335304192,39358280704,8982,4839752,20017592,20017592,148392,148392,530020373,1833000453,905496,1974225,0,0,0,0,123544327,152480529,1051534,1085779,26164907,0,119580,0,26168364,3812,119626,45,26927216,1275642,125593,4899,623564280,529969700,2315101,1489593,27981483,14415,119792,224,26163460,0,119571,0,32301339,5096087,143863,25345,190809146,193008370,694663,735284,99264229,135682882,514398,778436,
1648116427.7363858,57.7,30.8,24.0,17.4,16780898304,13460807680,19.8,2971512832,3883233280,2115182592,9787846656,38931,3725619,1335304192,39358325760,8982,4839756,20017592,20017592,148392,148392,530021363,1833002490,905511,1974240,0,0,0,0,123554677,152495193,1051636,1085891,26164907,0,119580,0,26168364,3812,119626,45,26927216,1275642,125593,4899,623629080,530025886,2315306,1489742,27981483,14415,119792,224,26163460,0,119571,0,32301339,5096087,143863,25345,190873183,193076084,694888,735519,99296818,135726290,514574,778668,
1648116427.9891517,30.4,28.0,65.4,40.0,16780898304,13459222528,19.8,2973085696,3881070592,2115198976,9789857792,38931,3725628,1335304192,39358460928,8982,4839763,20017592,20017592,148392,148392,530022551,1833005073,905529,1974258,0,0,0,0,123568441,152515617,1051769,1086045,26164907,0,119580,0,26168364,3812,119626,45,26927216,1275642,125593,4899,623714416,530099850,2315600,1489942,27981483,14415,119792,224,26163460,0,119571,0,32301339,5096087,143863,25345,190956236,193164012,695186,735837,99342121,135786906,514814,779003,
1648116428.2409208,21.7,16.7,61.5,18.2,16780898304,13459263488,19.8,2973057024,3880652800,2115207168,9790320640,38931,3725633,1335304192,39358505984,8982,4839766,20017592,20017592,148392,148392,530023541,1833007109,905544,1974273,0,0,0,0,123578193,152529455,1051864,1086152,26164907,0,119580,0,26168364,3812,119626,45,26927216,1275642,125593,4899,623775178,530151970,2315818,1490084,27981483,14415,119792,224,26163460,0,119571,0,32301339,5096087,143863,25345,191014320,193224462,695396,736051,99373991,135830636,514981,779254,
1648116428.493133,65.4,39.1,30.8,32.1,16780898304,13458972672,19.8,2973335552,3879714816,2115231744,9791148032,38931,3725641,1335304192,39358587904,8982,4839772,20017592,20017592,148392,148392,530024729,1833009771,905562,1974291,0,0,0,0,123590860,152548227,1051984,1086297,26164907,0,119580,0,26168364,3812,119626,45,26927216,1275642,125593,4899,623857393,530223144,2316107,1490276,27981483,14415,119792,224,26163460,0,119571,0,32301339,5096087,143863,25345,191092597,193306830,695672,736346,99417701,135889431,515207,779583,
1648116428.7445345,69.2,26.9,22.7,30.8,16780898304,13457457152,19.8,2974806016,3877715968,2115248128,9793052672,38931,3725647,1335304192,39358673920,8982,4839777,20017592,20017592,148392,148392,530025719,1833011799,905577,1974306,0,0,0,0,123601450,152563869,1052087,1086416,26164907,0,119580,0,26168364,3812,119626,45,26927216,1275642,125593,4899,623926260,530282658,2316352,1490438,27981483,14415,119792,224,26163460,0,119571,0,32301339,5096087,143863,25345,191158443,193376536,695904,736600,99454045,135937986,515400,779853,
1648116428.99618,23.8,58.3,33.3,19.0,16780898304,13457207296,19.8,2975109120,3876782080,2115256320,9793863680,38931,3725655,1335304192,39358768128,8982,4839783,20017592,20017592,148392,148392,530026973,1833014599,905596,1974325,0,0,0,0,123614890,152583548,1052215,1086567,26164907,0,119580,0,26168364,3812,119626,45,26927216,1275642,125593,4899,624011751,530356622,2316648,1490638,27981483,14415,119792,224,26163460,0,119571,0,32301339,5096087,143863,25345,191241201,193462877,696200,736905,99498845,135999083,515632,780195,
