ts,cpu1,cpu2,cpu3,cpu4,total,available,percent,used,free,active,inactive,read_count,write_count,read_bytes,write_bytes,read_time,write_timelo_bytes_sent,lo_bytes_recv,lo_packets_sent,lo_packets_recv,ens3_bytes_sent,ens3_bytes_recv,ens3_packets_sent,ens3_packets_recv,docker0_bytes_sent,docker0_bytes_recv,docker0_packets_sent,docker0_packets_recv,br-e6ac0c9a60bf_bytes_sent,br-e6ac0c9a60bf_bytes_recv,br-e6ac0c9a60bf_packets_sent,br-e6ac0c9a60bf_packets_recv,vethc2e4129_bytes_sent,vethc2e4129_bytes_recv,vethc2e4129_packets_sent,vethc2e4129_packets_recv,vethf3e70a1_bytes_sent,vethf3e70a1_bytes_recv,vethf3e70a1_packets_sent,vethf3e70a1_packets_recv,vethe5e057b_bytes_sent,vethe5e057b_bytes_recv,vethe5e057b_packets_sent,vethe5e057b_packets_recv,veth5ac51d4_bytes_sent,veth5ac51d4_bytes_recv,veth5ac51d4_packets_sent,veth5ac51d4_packets_recv,veth26967c2_bytes_sent,veth26967c2_bytes_recv,veth26967c2_packets_sent,veth26967c2_packets_recv,vethdda59fb_bytes_sent,vethdda59fb_bytes_recv,vethdda59fb_packets_sent,vethdda59fb_packets_recv,veth13e81f4_bytes_sent,veth13e81f4_bytes_recv,veth13e81f4_packets_sent,veth13e81f4_packets_recv,vetha3f20d0_bytes_sent,vetha3f20d0_bytes_recv,vetha3f20d0_packets_sent,vetha3f20d0_packets_recv,vethe7b3f9d_bytes_sent,vethe7b3f9d_bytes_recv,vethe7b3f9d_packets_sent,vethe7b3f9d_packets_recv,
1648022691.2902398,46.2,24.0,20.8,46.2,16780898304,13971992576,16.7,2460344320,6145560576,1944076288,7787556864,26406,2945320,1163705344,29803443200,6476,3545179,18428407,18428407,139800,139800,128326708,1800772653,540482,1663865,0,0,0,0,38099206,32749082,253587,211714,16906749,0,77381,0,16910276,3812,77428,45,16915609,4946,77409,37,83737756,62455420,344653,190821,18723395,14415,77594,224,16905277,0,77372,0,20355297,1211606,88924,12729,79083262,64982291,311887,259331,519936,632556,2752,3632,
1648022691.5430498,28.0,12.5,13.0,56.5,16780898304,13972209664,16.7,2460078080,6145519616,1944084480,7787806720,26406,2945325,1163705344,29803492352,6476,3545182,18428407,18428407,139800,139800,128328876,1800774018,540498,1663881,0,0,0,0,38104781,32757538,253644,211774,16906749,0,77381,0,16910276,3812,77428,45,16915609,4946,77409,37,83774398,62487082,344769,190905,18723395,14415,77594,224,16905277,0,77372,0,20355297,1211606,88924,12729,79120032,65020331,312018,259458,537867,657918,2847,3766,
1648022691.8042054,29.2,32.0,25.9,40.0,16780898304,13971439616,16.7,2460905472,6144430080,1944092672,7788204032,26406,2945332,1163705344,29803541504,6476,3545187,18428407,18428407,139800,139800,128331324,1800775555,540516,1663899,0,0,0,0,38110765,32765661,253704,211839,16906749,0,77381,0,16910276,3812,77428,45,16915609,4946,77409,37,83808206,62516682,344881,190985,18723395,14415,77594,224,16905277,0,77372,0,20355297,1211606,88924,12729,79153568,65055604,312143,259589,556328,681899,2947,3897,
1648022692.0566754,44.0,20.8,16.7,41.7,16780898304,13971197952,16.7,2461126656,6143938560,1944092672,7788806144,26406,2945338,1163705344,29803607040,6476,3545191,18428407,18428407,139800,139800,128333500,1800776922,540532,1663915,0,0,0,0,38116202,32773420,253759,211897,16906749,0,77381,0,16910276,3812,77428,45,16915609,4946,77409,37,83843208,62547920,345000,191071,18723395,14415,77594,224,16905277,0,77372,0,20355297,1211606,88924,12729,79186556,65090143,312262,259711,575957,706875,3049,4032,
1648022692.3096008,61.5,19.2,16.0,36.0,16780898304,13970903040,16.7,2461425664,6143397888,1944100864,7788883968,26406,2945345,1163705344,29803684864,6476,3545195,18428407,18428407,139800,139800,128335676,1800778286,540548,1663931,0,0,0,0,38121702,32781076,253815,211953,16906749,0,77381,0,16910276,3812,77428,45,16915609,4946,77409,37,83876488,62577520,345104,191151,18723395,14415,77594,224,16905277,0,77372,0,20355297,1211606,88924,12729,79219674,65124485,312383,259830,593879,730193,3144,4153,
1648022692.5622659,29.2,56.5,20.8,36.0,16780898304,13970599936,16.7,2461716480,6142840832,1944109056,7789686784,26406,2945349,1163705344,29803693056,6476,3545196,18428407,18428407,139800,139800,128337852,1800779652,540564,1663947,0,0,0,0,38127138,32788835,253870,212011,16906749,0,77381,0,16910276,3812,77428,45,16915609,4946,77409,37,83909415,62606758,345206,191229,18723395,14415,77594,224,16905277,0,77372,0,20355297,1211606,88924,12729,79252861,65158826,312505,259949,611309,753293,3235,4274,
1648022692.8152518,56.5,29.6,23.1,34.6,16780898304,13970612224,16.7,2461679616,6142590976,1944117248,7789719552,26406,2945356,1163705344,29803742208,6476,3545200,18428407,18428407,139800,139800,128340226,1800781159,540581,1663965,0,0,0,0,38133130,32797448,253931,212074,16906749,0,77381,0,16910276,3812,77428,45,16915609,4946,77409,37,83947796,62638782,345345,191315,18723395,14415,77594,224,16905277,0,77372,0,20355297,1211606,88924,12729,79289981,65198855,312639,260104,630140,779075,3338,4411,
1648022693.068447,60.0,8.7,13.0,21.7,16780898304,13970649088,16.7,2461687808,6142324736,1944125440,7790100480,26406,2945361,1163705344,29803787264,6476,3545203,18428407,18428407,139800,139800,128342468,1800782640,540598,1663982,0,0,0,0,38138563,32805312,253985,212134,16906749,0,77381,0,16910276,3812,77428,45,16915609,4946,77409,37,83981854,62668738,345460,191397,18723395,14415,77594,224,16905277,0,77372,0,20355297,1211606,88924,12729,79322833,65233461,312756,260227,648615,803169,3437,4543,
1648022693.3212523,55.6,30.8,31.0,21.7,16780898304,13970382848,16.7,2461954048,6141792256,1944133632,7790374912,26406,2945368,1163705344,29803840512,6476,3545208,18428407,18428407,139800,139800,128344644,1800784005,540614,1663998,0,0,0,0,38143932,32813071,254039,212192,16906749,0,77381,0,16910276,3812,77428,45,16915609,4946,77409,37,84017054,62699976,345582,191483,18723395,14415,77594,224,16905277,0,77372,0,20355297,1211606,88924,12729,79355755,65268000,312874,260349,668242,828343,3539,4681,
1648022693.573525,60.0,32.0,34.8,20.8,16780898304,13969047552,16.8,2463297536,6140186624,1944141824,7791308800,26406,2945373,1163705344,29803889664,6476,3545211,18428407,18428407,139800,139800,128346812,1800785372,540630,1664014,0,0,0,0,38149237,32820932,254092,212252,16906749,0,77381,0,16910276,3812,77428,45,16915609,4946,77409,37,84054422,62731638,345709,191567,18723395,14415,77594,224,16905277,0,77372,0,20355297,1211606,88924,12729,79392122,65306435,312999,260491,686307,853442,3636,4811,
1648022693.825978,16.7,28.0,56.0,25.0,16780898304,13969752064,16.8,2462605312,6140596224,1944141824,7790866432,26406,2945377,1163705344,29803897856,6476,3545213,18428407,18428407,139800,139800,128349326,1800786842,540649,1664032,0,0,0,0,38155360,32829805,254155,212320,16906749,0,77381,0,16910276,3812,77428,45,16915609,4946,77409,37,84088164,62761238,345820,191647,18723395,14415,77594,224,16905277,0,77372,0,20355429,1211738,88926,12731,79426061,65342632,313130,260627,704371,877092,3731,4937,
1648022694.0792992,16.7,33.3,30.4,28.0,16780898304,13969858560,16.8,2462494720,6140452864,1944150016,7791124480,26406,2945384,1163705344,29803947008,6476,3545217,18428407,18428407,139800,139800,128351502,1800788381,540665,1664050,0,0,0,0,38160931,32837511,254211,212377,16906749,0,77381,0,16910276,3812,77428,45,16915609,4946,77409,37,84121444,62790838,345924,191727,18723395,14415,77594,224,16905277,0,77372,0,20355429,1211738,88926,12731,79459315,65376840,313253,260744,722232,900612,3824,5061,
1648022694.3322196,24.0,44.0,37.5,16.0,16780898304,13969547264,16.8,2462760960,6139920384,1944158208,7791353856,26406,2945389,1163705344,29803996160,6476,3545220,18428407,18428407,139800,139800,128353744,1800789745,540682,1664066,0,0,0,0,38166365,32845374,254266,212437,16906749,0,77381,0,16910276,3812,77428,45,16915609,4946,77409,37,84156050,62822076,346037,191813,18723395,14415,77594,224,16905277,0,77372,0,20355429,1211738,88926,12731,79492301,65411445,313372,260867,741858,925256,3926,5191,
1648022694.5856247,40.0,20.8,35.7,20.0,16780898304,13969752064,16.8,2462543872,6139871232,1944166400,7791681536,26406,2945396,1163705344,29804045312,6476,3545225,18428407,18428407,139800,139800,128355912,1800791110,540698,1664082,0,0,0,0,38171734,32853134,254320,212495,16906749,0,77381,0,16910276,3812,77428,45,16915609,4946,77409,37,84189684,62851676,346142,191893,18723395,14415,77594,224,16905277,0,77372,0,20355429,1211738,88926,12731,79526869,65446215,313497,260988,759723,950156,4020,5318,
1648022694.8386722,43.5,37.5,41.7,32.0,16780898304,13969416192,16.8,2462945280,6139297792,1944170496,7792635904,26406,2945401,1163705344,29804090368,6476,3545235,18428407,18428407,139800,139800,128358088,1800792477,540714,1664098,0,0,0,0,38177105,32860998,254374,212555,16906749,0,77381,0,16910276,3812,77428,45,16915609,4946,77409,37,84225444,62883338,346249,191977,18723395,14415,77594,224,16905277,0,77372,0,20355429,1211738,88926,12731,79561854,65483367,313619,261115,777714,973411,4116,5438,
1648022695.0918212,30.8,26.1,52.0,23.1,16780898304,13969092608,16.8,2463256576,6138925056,1944170496,7792664576,26406,2945533,1163705344,29804758016,6476,3546227,18428407,18428407,139800,139800,128360264,1800793843,540730,1664114,0,0,0,0,38182475,32868758,254428,212613,16906749,0,77381,0,16910276,3812,77428,45,16915609,4946,77409,37,84258724,62912938,346353,192057,18723395,14415,77594,224,16905277,0,77372,0,20355429,1211738,88926,12731,79595040,65517643,313741,261233,795440,996929,4208,5562,
1648022695.344876,45.8,54.2,45.8,41.7,16780898304,13970333696,16.7,2462003200,6139654144,1944178688,7792447488,26406,2945537,1163705344,29804766208,6476,3546229,18428407,18428407,139800,139800,128362638,1800795328,540747,1664131,0,0,0,0,38188467,32877526,254488,212679,16906749,0,77381,0,16910276,3812,77428,45,16915609,4946,77409,37,84292004,62942538,346457,192137,18723395,14415,77594,224,16905277,0,77372,0,20355429,1211738,88926,12731,79628649,65553443,313867,261363,813703,1020381,4305,5685,
1648022695.5974944,58.3,34.6,37.5,44.4,16780898304,13970284544,16.7,2462035968,6139416576,1944186880,7792050176,26406,2945544,1163705344,29804815360,6476,3546234,18428407,18428407,139800,139800,128364880,1800796748,540764,1664148,0,0,0,0,38193839,32885494,254542,212741,16906749,0,77381,0,16910276,3812,77428,45,16915609,4946,77409,37,84327138,62973776,346578,192223,18723395,14415,77594,224,16905277,0,77372,0,20355429,1211738,88926,12731,79661639,65588247,313986,261489,833399,1045623,4408,5824,
1648022695.8554952,21.7,20.0,42.3,42.3,16780898304,13970665472,16.7,2461646848,6139408384,1944199168,7792443392,26406,2945549,1163705344,29804860416,6476,3546237,18428407,18428407,139800,139800,128367254,1800798115,540781,1664164,0,0,0,0,38199765,32894208,254602,212806,16906749,0,77381,0,16910276,3812,77428,45,16915609,4946,77409,37,84363780,63005438,346694,192307,18723395,14415,77594,224,16905277,0,77372,0,20355429,1211738,88926,12731,79698958,65626887,314123,261623,851604,1071185,4505,5961,
1648022696.1084192,23.1,20.0,50.0,20.0,16780898304,13970149376,16.7,2462195712,6138601472,1944207360,7793233920,26406,2945556,1163705344,29804909568,6476,3546242,18428407,18428407,139800,139800,128369430,1800799482,540797,1664180,0,0,0,0,38205202,32902019,254657,212865,16906749,0,77381,0,16910276,3812,77428,45,16915609,4946,77409,37,84397588,63035038,346806,192387,18723395,14415,77594,224,16905277,0,77372,0,20355429,1211738,88926,12731,79732343,65661096,314248,261740,869199,1095364,4595,6095,
1648022696.3608544,9.1,41.7,38.5,28.0,16780898304,13967360000,16.8,2465005568,6135529472,1944215552,7796273152,26406,2945561,1163705344,29804958720,6476,3546246,18428407,18428407,139800,139800,128371672,1800801017,540814,1664198,0,0,0,0,38210769,32909779,254713,212923,16906749,0,77381,0,16910276,3812,77428,45,16915609,4946,77409,37,84431640,63065000,346918,192469,18723395,14415,77594,224,16905277,0,77372,0,20355429,1211738,88926,12731,79765395,65695504,314368,261860,887616,1119520,4693,6225,
1648022696.6136558,20.0,13.0,13.6,64.0,16780898304,13964001280,16.8,2468360192,6131900416,1944223744,7799394304,26406,2945568,1163705344,29805003776,6476,3546251,18428407,18428407,139800,139800,128373848,1800802384,540830,1664214,0,0,0,0,38216206,32917538,254768,212981,16906749,0,77381,0,16910276,3812,77428,45,16915609,4946,77409,37,84465804,63095876,347028,192553,18723395,14415,77594,224,16905277,0,77372,0,20355429,1211738,88926,12731,79798450,65729977,314488,261981,906817,1143725,4792,6352,
1648022696.8663938,36.0,33.3,38.5,41.7,16780898304,13961416704,16.8,2470940672,6129102848,1944227840,7802949632,26406,2945572,1163705344,29805011968,6476,3546253,18428407,18428407,139800,139800,128376230,1800803750,540847,1664230,0,0,0,0,38221867,32926460,254824,213050,16906749,0,77381,0,16910276,3812,77428,45,16915609,4946,77409,37,84501918,63127538,347136,192637,18723395,14415,77594,224,16905277,0,77372,0,20355429,1211738,88926,12731,79835372,65768881,314619,262119,925021,1168626,4889,6479,
1648022697.118688,30.4,33.3,20.0,33.3,16780898304,13962190848,16.8,2470146048,6129668096,1944236032,7802462208,26406,2945579,1163705344,29805061120,6476,3546258,18428407,18428407,139800,139800,128378406,1800805116,540863,1664246,0,0,0,0,38227171,32934375,254877,213111,16906749,0,77381,0,16910276,3812,77428,45,16915609,4946,77409,37,84535198,63157138,347240,192717,18723395,14415,77594,224,16905277,0,77372,0,20355429,1211738,88926,12731,79868360,65803618,314738,262244,943011,1192012,4985,6601,
1648022697.3712502,23.1,56.0,13.0,13.6,16780898304,13961900032,16.8,2470412288,6129143808,1944240128,7802900480,26406,2945584,1163705344,29805110272,6476,3546262,18428407,18428407,139800,139800,128380640,1800806651,540880,1664264,0,0,0,0,38232540,32942395,254930,213174,16906749,0,77381,0,16910276,3812,77428,45,16915609,4946,77409,37,84568920,63187100,347347,192799,18723395,14415,77594,224,16905277,0,77372,0,20355429,1211738,88926,12731,79901280,65838290,314856,262368,961362,1215904,5082,6727,
1648022697.6282473,13.0,60.0,23.1,23.1,16780898304,13959573504,16.8,2472796160,6126407680,1944248320,7806083072,26406,2945591,1163705344,29805159424,6476,3546267,18428407,18428407,139800,139800,128382816,1800808017,540896,1664280,0,0,0,0,38237778,32950311,254982,213235,16906749,0,77381,0,16910276,3812,77428,45,16915609,4946,77409,37,84603084,63217976,347457,192883,18723395,14415,77594,224,16905277,0,77372,0,20355429,1211738,88926,12731,79934334,65872764,314976,262489,980364,1240306,5178,6857,
1648022697.880988,25.0,23.1,28.0,56.5,16780898304,13956677632,16.8,2475659264,6123270144,1944248320,7809572864,26406,2945596,1163705344,29805212672,6476,3546270,18428648,18428648,139801,139801,128385679,1800809689,540915,1664298,0,0,0,0,38243645,32959132,255036,213302,16907656,0,77385,0,16911183,3812,77432,45,16916516,4946,77413,37,84640105,63249638,347569,192967,18724302,14415,77598,224,16906184,0,77376,0,20356336,1211738,88930,12731,79971958,65911605,315108,262626,999541,1265273,5280,6985,
1648022698.1340678,30.8,16.0,20.0,52.0,16780898304,13954330624,16.8,2477989888,6120673280,1944256512,7812083712,26406,2945603,1163705344,29805274112,6476,3546275,18428648,18428648,139801,139801,128387855,1800811054,540931,1664314,0,0,0,0,38249153,32967099,255092,213364,16907877,0,77386,0,16911404,3812,77433,45,16916737,4946,77414,37,84673856,63279594,347677,193049,18724523,14415,77599,224,16906405,0,77377,0,20356557,1211738,88931,12731,80005569,65946078,315234,262747,1017777,1289106,5374,7113,
1648022698.3872025,16.7,45.8,23.1,33.3,16780898304,13954285568,16.8,2478039040,6120366080,1944264704,7812927488,26406,2945607,1163705344,29805282304,6476,3546278,18428648,18428648,139801,139801,128390097,1800812589,540948,1664332,0,0,0,0,38254720,32974859,255148,213422,16908098,0,77387,0,16911625,3812,77434,45,16916958,4946,77415,37,84708264,63310470,347788,193133,18724744,14415,77600,224,16906626,0,77378,0,20356778,1211738,88932,12731,80038974,65980354,315357,262865,1037197,1313529,5473,7243,
1648022698.6403546,16.0,42.3,16.0,36.0,16780898304,13954375680,16.8,2477985792,6120148992,1944272896,7813287936,26406,2945614,1163705344,29805331456,6476,3546282,18428648,18428648,139801,139801,128392273,1800813955,540964,1664348,0,0,0,0,38260090,32982618,255202,213480,16908307,0,77388,0,16911834,3812,77435,45,16917167,4946,77416,37,84742172,63340432,347896,193215,18724953,14415,77601,224,16906835,0,77379,0,20356987,1211738,88933,12731,80072304,66014695,315479,262984,1055560,1337401,5569,7369,
1648022698.8933234,41.7,20.0,16.7,28.0,16780898304,13953880064,16.8,2478448640,6119469056,1944281088,7813513216,26406,2945619,1163705344,29805376512,6476,3546286,18428648,18428648,139801,139801,128394441,1800815321,540980,1664364,0,0,0,0,38265925,32991259,255261,213544,16908307,0,77388,0,16911834,3812,77435,45,16917167,4946,77416,37,84778286,63372094,348004,193299,18724953,14415,77601,224,16906835,0,77379,0,20357029,1211780,88934,12732,80109555,66053206,315615,263116,1073764,1362433,5666,7498,
1648022699.146387,28.0,13.0,50.0,20.0,16780898304,13953667072,16.8,2478469120,6119161856,1944289280,7813632000,26406,2945626,1163705344,29805429760,6476,3546290,18428648,18428648,139801,139801,128396815,1800816685,540997,1664380,0,0,0,0,38271557,32999068,255319,213603,16908307,0,77388,0,16911834,3812,77435,45,16917167,4946,77416,37,84811566,63401694,348108,193379,18724953,14415,77601,224,16906835,0,77379,0,20357029,1211780,88934,12732,80142937,66087545,315740,263235,1091488,1385949,5758,7622,
1648022699.3989635,60.0,19.2,33.3,17.4,16780898304,13952372736,16.9,2479951872,6117445632,1944297472,7814520832,26406,2945631,1163705344,29805474816,6476,3546294,18428648,18428648,139801,139801,128399057,1800818171,541014,1664397,0,0,0,0,38277193,33006776,255376,213660,16908307,0,77388,0,16911834,3812,77435,45,16917167,4946,77416,37,84844846,63431294,348212,193459,18724953,14415,77601,224,16906835,0,77379,0,20357029,1211780,88934,12732,80176190,66121755,315863,263352,1109414,1409468,5852,7746,
1648022699.651503,52.2,30.8,24.0,20.0,16780898304,13952450560,16.9,2479882240,6117187584,1944297472,7815221248,26406,2945635,1163705344,29805483008,6476,3546296,18428648,18428648,139801,139801,128401225,1800819590,541030,1664414,0,0,0,0,38282366,33014743,255427,213722,16908516,0,77389,0,16912043,3812,77436,45,16917376,4946,77417,37,84879661,63462532,348326,193545,18725162,14415,77602,224,16907044,0,77380,0,20357238,1211780,88935,12732,80209388,66156294,315983,263474,1128988,1434313,5951,7879,
1648022699.9045413,48.0,22.7,13.0,16.7,16780898304,13951717376,16.9,2480619520,6116171776,1944305664,7815589888,26406,2945642,1163705344,29805532160,6476,3546302,18428648,18428648,139801,139801,128403385,1800820952,541046,1664430,0,0,0,0,38287732,33022502,255481,213780,16908516,0,77389,0,16912043,3812,77436,45,16917376,4946,77417,37,84912941,63492132,348430,193625,18725162,14415,77602,224,16907044,0,77380,0,20357238,1211780,88935,12732,80242770,66190371,316108,263589,1146512,1458027,6040,8006,
1648022700.1578634,20.0,36.0,40.0,20.8,16780898304,13951688704,16.9,2480644096,6115905536,1944313856,7815925760,26406,2945647,1163705344,29805577216,6476,3546305,18428648,18428648,139801,139801,128405553,1800822318,541062,1664446,0,0,0,0,38293242,33031114,255537,213843,16908516,0,77389,0,16912043,3812,77436,45,16917376,4946,77417,37,84949055,63523794,348538,193709,18725162,14415,77602,224,16907044,0,77380,0,20357238,1211780,88935,12732,80279539,66228815,316239,263720,1164650,1482926,6136,8133,
1648022700.4103184,26.1,52.0,12.5,15.4,16780898304,13951926272,16.9,2480398336,6115880960,1944317952,7816290304,26406,2945654,1163705344,29805630464,6476,3546310,18428648,18428648,139801,139801,128407935,1800823737,541079,1664463,0,0,0,0,38299094,33039238,255596,213908,16908516,0,77389,0,16912043,3812,77436,45,16917376,4946,77417,37,84982335,63553394,348642,193789,18725162,14415,77602,224,16907044,0,77380,0,20357238,1211780,88935,12732,80313075,66263883,316364,263850,1182707,1506313,6233,8255,
1648022700.6641402,20.0,32.0,37.5,13.0,16780898304,13952184320,16.9,2480136192,6115864576,1944326144,7816089600,26406,2945659,1163705344,29805671424,6476,3546313,18428648,18428648,139801,139801,128410169,1800825221,541096,1664480,0,0,0,0,38304596,33047153,255651,213969,16908516,0,77389,0,16912043,3812,77436,45,16917376,4946,77417,37,85016522,63584270,348752,193873,18725162,14415,77602,224,16907044,0,77380,0,20357238,1211780,88935,12732,80346260,66298290,316486,263970,1201841,1530803,6330,8386,
1648022700.9171307,17.4,20.8,56.0,16.0,16780898304,13951627264,16.9,2480705536,6115041280,1944330240,7817060352,26406,2945666,1163705344,29805720576,6476,3546317,18428648,18428648,139801,139801,128412345,1800826587,541112,1664496,0,0,0,0,38309966,33054912,255705,214027,16908516,0,77389,0,16912043,3812,77436,45,16917376,4946,77417,37,85049868,63613870,348857,193953,18725162,14415,77602,224,16907044,0,77380,0,20357238,1211780,88935,12732,80379248,66332763,316605,264091,1219765,1554189,6425,8508,
1648022701.1788876,44.0,38.5,26.9,27.6,16780898304,13951348736,16.9,2480959488,6114508800,1944338432,7817875456,26406,2945670,1163705344,29805728768,6476,3546319,18428648,18428648,139801,139801,128414711,1800828003,541129,1664513,0,0,0,0,38315889,33063627,255765,214092,16908516,0,77389,0,16912043,3812,77436,45,16917376,4946,77417,37,85087919,63645894,348991,194039,18725162,14415,77602,224,16907044,0,77380,0,20357238,1211780,88935,12732,80416630,66372262,316743,264238,1238263,1580299,6523,8650,
1648022701.4320467,48.0,16.0,17.4,19.2,16780898304,13951180800,16.9,2481180672,6114017280,1944346624,7818293248,26406,2945677,1163705344,29805782016,6476,3546323,18428648,18428648,139801,139801,128416945,1800829490,541146,1664530,0,0,0,0,38321328,33071543,255819,214153,16908516,0,77389,0,16912043,3812,77436,45,16917376,4946,77417,37,85122634,63675922,349109,194122,18725162,14415,77602,224,16907044,0,77380,0,20357238,1211780,88935,12732,80450016,66406406,316868,264354,1256288,1605584,6615,8793,
1648022701.6848745,29.2,44.0,20.0,20.8,16780898304,13950803968,16.9,2481528832,6113460224,1944354816,7819096064,26406,2945682,1163705344,29805827072,6476,3546326,18428648,18428648,139801,139801,128419113,1800830858,541162,1664546,0,0,0,0,38326832,33079458,255875,214214,16908516,0,77389,0,16912043,3812,77436,45,16917376,4946,77417,37,85157017,63706732,349222,194205,18725162,14415,77602,224,16907044,0,77380,0,20357238,1211780,88935,12732,80484587,66441505,316993,264480,1275498,1631104,6714,8926,
1648022701.93822,20.0,48.0,16.0,13.0,16780898304,13950709760,16.9,2481823744,6113046528,1944358912,7819419648,26406,2945689,1163705344,29805876224,6476,3546330,18428648,18428648,139801,139801,128421289,1800832224,541178,1664562,0,0,0,0,38332136,33087322,255928,214274,16908725,0,77390,0,16912252,3812,77437,45,16917585,4946,77418,37,85190350,63736332,349329,194285,18725371,14415,77603,224,16907253,0,77381,0,20357447,1211780,88936,12732,80516665,66475287,317114,264595,1293161,1653569,6803,9052,
1648022702.1978416,36.0,34.6,48.1,26.9,16780898304,13950418944,16.9,2481917952,6112616448,1944358912,7818997760,26406,2945694,1163705344,29805900800,6476,3546333,18428648,18428648,139801,139801,128423671,1800833590,541195,1664578,0,0,0,0,38338061,33096142,255988,214341,16908725,0,77390,0,16912252,3812,77437,45,16917585,4946,77418,37,85226992,63767994,349445,194369,18725371,14415,77603,224,16907253,0,77381,0,20357447,1211780,88936,12732,80554115,66513929,317253,264729,1311233,1679262,6898,9191,
1648022702.4505098,21.7,28.6,41.7,15.4,16780898304,13949526016,16.9,2482782208,6111375360,1944371200,7820795904,26406,2945701,1163705344,29805982720,6476,3546337,18428648,18428648,139801,139801,128425905,1800835073,541212,1664595,0,0,0,0,38343298,33104214,256039,214405,16908725,0,77390,0,16912252,3812,77437,45,16917585,4946,77418,37,85260800,63797594,349557,194449,18725371,14415,77603,224,16907253,0,77381,0,20357447,1211780,88936,12732,80586838,66548733,317368,264855,1329288,1703175,6994,9321,
1648022702.7028863,50.0,16.7,12.0,16.0,16780898304,13949325312,16.9,2483032064,6110838784,1944379392,7821377536,26406,2945706,1163705344,29806027776,6476,3546340,18428648,18428648,139801,139801,128428081,1800836491,541228,1664612,0,0,0,0,38348404,33112234,256089,214468,16908725,0,77390,0,16912252,3812,77437,45,16917585,4946,77418,37,85295604,63828832,349673,194535,18725371,14415,77603,224,16907253,0,77381,0,20357447,1211780,88936,12732,80619627,66583471,317484,264980,1348784,1728084,7094,9455,
1648022702.9561887,50.0,26.9,13.0,12.5,16780898304,13949304832,16.9,2483044352,6110564352,1944387584,7821713408,26406,2945713,1163705344,29806076928,6476,3546344,18428648,18428648,139801,139801,128430257,1800837856,541244,1664628,0,0,0,0,38353575,33120201,256140,214530,16908725,0,77390,0,16912252,3812,77437,45,16917585,4946,77418,37,85329134,63858788,349780,194617,18725371,14415,77603,224,16907253,0,77381,0,20357447,1211780,88936,12732,80652482,66618208,317601,265105,1367063,1751719,7191,9580,
1648022703.208935,13.6,46.2,13.0,29.6,16780898304,13949239296,16.9,2483093504,6110257152,1944395776,7822016512,26406,2945718,1163705344,29806126080,6476,3546348,18428648,18428648,139801,139801,128432631,1800839222,541261,1664644,0,0,0,0,38359632,33128866,256202,214594,16908725,0,77390,0,16912252,3812,77437,45,16917585,4946,77418,37,85365248,63890450,349888,194701,18725371,14415,77603,224,16907253,0,77381,0,20357447,1211780,88936,12732,80690064,66656653,317742,265236,1385135,1776884,7286,9711,
1648022703.4618099,17.4,37.5,26.9,16.7,16780898304,13948985344,16.9,2483343360,6109724672,1944395776,7822409728,26406,2945725,1163705344,29806175232,6476,3546352,18428648,18428648,139801,139801,128434799,1800840588,541277,1664660,0,0,0,0,38365134,33136626,256258,214652,16908725,0,77390,0,16912252,3812,77437,45,16917585,4946,77418,37,85398528,63920050,349992,194781,18725371,14415,77603,224,16907253,0,77381,0,20357447,1211780,88936,12732,80723448,66690863,317867,265353,1402795,1800468,7377,9836,
1648022703.7144878,48.1,29.2,32.0,38.5,16780898304,13950111744,16.9,2482212864,6110642176,1944403968,7820730368,26406,2945729,1163705344,29806183424,6476,3546359,18428648,18428648,139801,139801,128436769,1800842075,541292,1664677,0,0,0,0,38370084,33143585,256307,214706,16908725,0,77390,0,16912252,3812,77437,45,16917585,4946,77418,37,85429106,63947588,350094,194857,18725371,14415,77603,224,16907253,0,77381,0,20357447,1211780,88936,12732,80752240,66721300,317970,265463,1420442,1822275,7469,9952,
1648022703.9670897,26.1,33.3,23.1,29.2,16780898304,13950173184,16.9,2482139136,6110539776,1944408064,7821000704,26406,2945736,1163705344,29806232576,6476,3546363,18428648,18428648,139801,139801,128439201,1800843494,541310,1664694,0,0,0,0,38376010,33152406,256367,214773,16908725,0,77390,0,16912252,3812,77437,45,16917585,4946,77418,37,85467734,63980888,350229,194947,18725371,14415,77603,224,16907253,0,77381,0,20357447,1211780,88936,12732,80789427,66760669,318105,265608,1440417,1849229,7574,10099,
1648022704.2200058,56.0,25.0,20.8,13.6,16780898304,13949317120,16.9,2482987008,6109425664,1944416256,7821717504,26406,2945741,1163705344,29806281728,6476,3546367,18428648,18428648,139801,139801,128441377,1800844860,541326,1664710,0,0,0,0,38381935,33161019,256427,214836,16908725,0,77390,0,16912252,3812,77437,45,16917585,4946,77418,37,85504112,64012550,350341,195031,18725371,14415,77603,224,16907253,0,77381,0,20357447,1211780,88936,12732,80826877,66799114,318244,265739,1458555,1874658,7670,10234,
